initial_asset_price,volatility,asset_price,probability
15,0.7,1.582078,0
15,0.7,1.583515,0
15,0.7,1.584952,0
15,0.7,1.586389,0
15,0.7,1.587826,0
15,0.7,1.589263,0
15,0.7,1.5907,0
15,0.7,1.592137,0.000001
15,0.7,1.593574,0
15,0.7,1.595011,0
15,0.7,1.596448,0.000001
15,0.7,1.597885,0
15,0.7,1.599322,0
15,0.7,1.600759,0
15,0.7,1.602196,0
15,0.7,1.603633,0
15,0.7,1.60507,0
15,0.7,1.606507,0
15,0.7,1.607944,0
15,0.7,1.609381,0
15,0.7,1.610818,0
15,0.7,1.612255,0
15,0.7,1.613692,0
15,0.7,1.615129,0
15,0.7,1.616566,0
15,0.7,1.618003,0
15,0.7,1.61944,0
15,0.7,1.620877,0
15,0.7,1.622314,0
15,0.7,1.623751,0
15,0.7,1.625188,0
15,0.7,1.626625,0
15,0.7,1.628062,0
15,0.7,1.629499,0
15,0.7,1.630936,0
15,0.7,1.632373,0
15,0.7,1.63381,0
15,0.7,1.635247,0
15,0.7,1.636684,0
15,0.7,1.638121,0
15,0.7,1.639558,0
15,0.7,1.640995,0
15,0.7,1.642432,0
15,0.7,1.643869,0
15,0.7,1.645307,0
15,0.7,1.646744,0
15,0.7,1.648181,0
15,0.7,1.649618,0
15,0.7,1.651055,0
15,0.7,1.652492,0
15,0.7,1.653929,0
15,0.7,1.655366,0
15,0.7,1.656803,0
15,0.7,1.65824,0
15,0.7,1.659677,0
15,0.7,1.661114,0
15,0.7,1.662551,0
15,0.7,1.663988,0
15,0.7,1.665425,0
15,0.7,1.666862,0
15,0.7,1.668299,0
15,0.7,1.669736,0
15,0.7,1.671173,0
15,0.7,1.67261,0
15,0.7,1.674047,0
15,0.7,1.675484,0
15,0.7,1.676921,0
15,0.7,1.678358,0
15,0.7,1.679795,0
15,0.7,1.681232,0
15,0.7,1.682669,0
15,0.7,1.684106,0
15,0.7,1.685543,0
15,0.7,1.68698,0
15,0.7,1.688417,0.000001
15,0.7,1.689854,0
15,0.7,1.691291,0
15,0.7,1.692728,0
15,0.7,1.694165,0
15,0.7,1.695602,0.000001
15,0.7,1.697039,0
15,0.7,1.698476,0
15,0.7,1.699913,0
15,0.7,1.70135,0
15,0.7,1.702787,0
15,0.7,1.704224,0
15,0.7,1.705661,0
15,0.7,1.707098,0
15,0.7,1.708535,0
15,0.7,1.709972,0
15,0.7,1.71141,0
15,0.7,1.712847,0
15,0.7,1.714284,0
15,0.7,1.715721,0
15,0.7,1.717158,0
15,0.7,1.718595,0
15,0.7,1.720032,0
15,0.7,1.721469,0
15,0.7,1.722906,0
15,0.7,1.724343,0
15,0.7,1.72578,0
15,0.7,1.727217,0
15,0.7,1.728654,0
15,0.7,1.730091,0
15,0.7,1.731528,0.000001
15,0.7,1.732965,0
15,0.7,1.734402,0
15,0.7,1.735839,0
15,0.7,1.737276,0
15,0.7,1.738713,0
15,0.7,1.74015,0.000001
15,0.7,1.741587,0
15,0.7,1.743024,0
15,0.7,1.744461,0
15,0.7,1.745898,0
15,0.7,1.747335,0
15,0.7,1.748772,0
15,0.7,1.750209,0
15,0.7,1.751646,0
15,0.7,1.753083,0
15,0.7,1.75452,0.000001
15,0.7,1.755957,0
15,0.7,1.757394,0.000001
15,0.7,1.758831,0
15,0.7,1.760268,0
15,0.7,1.761705,0
15,0.7,1.763142,0
15,0.7,1.764579,0
15,0.7,1.766016,0.000001
15,0.7,1.767453,0
15,0.7,1.76889,0
15,0.7,1.770327,0
15,0.7,1.771764,0.000001
15,0.7,1.773201,0.000001
15,0.7,1.774638,0
15,0.7,1.776076,0
15,0.7,1.777513,0
15,0.7,1.77895,0
15,0.7,1.780387,0
15,0.7,1.781824,0
15,0.7,1.783261,0
15,0.7,1.784698,0
15,0.7,1.786135,0
