Date,AAPL,MSFT,GOOG,GOOGL,AMZN,TSLA,BRK-B,UNH,JNJ,XOM,WMT,NVDA,JPM,META,PG,V,CVX,MA,LLY,HD,BAC,KO,ABBV,PFE,PEP,COST,MRK,TMO,DHR,AVGO,DIS,MCD,ORCL,ACN,ABT,TMUS,CSCO,VZ,NEE,WFC,PM,TXN,BMY,MS,CRM,CMCSA,COP,QCOM,LIN,ADBE,SCHW,UNP,CVS,UPS,NKE,RTX,AMD,AMGN,HON,LOW,INTC,T,INTU,MDT,IBM,ELV,SPGI,AXP,LMT,GS,AMT,DE,PYPL,NFLX,SBUX,ADP,BLK,CAT,C,CI,BA,MDLZ,NOW,SO,PLD,SYK,DUK,GILD,MO,MMC,ADI,NOC,CB,AMAT,REGN,TGT,TJX,VRTX,BKNG,GE
2022-01-12,174.80662536621094,316.20404052734375,141.6479949951172,141.4304962158203,165.20700073242188,368.739990234375,320.3900146484375,469.1717529296875,166.5110626220703,68.97638702392578,141.7524871826172,279.7999572753906,164.2649383544922,333.260009765625,156.25927734375,214.5690460205078,123.85352325439453,365.649658203125,253.1736602783203,382.1416015625,48.02737808227539,59.21739196777344,133.4862518310547,55.33835220336914,170.42503356933594,523.2483520507812,79.19231414794922,624.149169921875,305.5138854980469,607.6470336914062,157.8000030517578,256.6416015625,87.57421112060547,374.7372741699219,132.13369750976562,110.8499984741211,60.58438491821289,51.28655242919922,83.73596954345703,55.46091842651367,97.45355224609375,182.35699462890625,63.41836929321289,100.51243591308594,237.8300018310547,49.88093948364258,81.17377471923828,183.64292907714844,337.2808532714844,532.3699951171875,94.03204345703125,242.98532104492188,104.06989288330078,206.36627197265625,151.0542755126953,89.50733947753906,137.47000122070312,226.21128845214844,214.87408447265625,247.48231506347656,54.33620834350586,19.09539794921875,574.427490234375,106.62577056884766,128.7952117919922,448.218505859375,444.8758239746094,173.32749938964844,354.25079345703125,382.77105712890625,256.48248291015625,372.70001220703125,187.1999969482422,537.219970703125,102.04179382324219,231.3629150390625,866.5307006835938,218.7461700439453,65.42842102050781,235.7040557861328,217.4499969482422,66.1750259399414,573.3900146484375,65.89344787597656,150.41238403320312,265.50860595703125,100.7464599609375,69.67008972167969,46.68057632446289,164.04736328125,171.2805633544922,391.1285400390625,195.40623474121094,158.46910095214844,631.4400024414062,221.19752502441406,72.4128189086914,226.13999938964844,2436.10009765625,101.89996337890625
2022-01-13,171.48040771484375,302.8215026855469,139.13099670410156,138.58700561523438,161.21400451660156,343.85333251953125,321.260009765625,462.9421081542969,165.50096130371094,68.48190307617188,143.75860595703125,265.56964111328125,164.0601348876953,326.4800109863281,155.55172729492188,213.86279296875,123.33799743652344,367.84967041015625,246.99073791503906,379.7667541503906,47.929080963134766,59.56953048706055,131.1678466796875,54.25405502319336,170.69943237304688,514.3716430664062,79.30934143066406,599.8800659179688,291.224365234375,583.4096069335938,155.44000244140625,257.1235656738281,87.05854797363281,359.0201416015625,128.5638427734375,110.12000274658203,59.97971725463867,51.35371780395508,83.54899597167969,55.06757354736328,98.08760833740234,180.5141143798828,63.203125,100.02474975585938,228.6300048828125,50.20401382446289,80.42359161376953,181.150634765625,329.4933776855469,516.9000244140625,92.60400390625,243.59523010253906,103.63700103759766,205.63351440429688,148.4541473388672,89.98892211914062,132.74000549316406,225.3230743408203,216.0358123779297,247.46255493164062,53.55635452270508,19.34807777404785,550.2069091796875,106.45939636230469,129.9232177734375,443.2584533691406,433.3824157714844,172.1552276611328,358.0550842285156,383.2515563964844,252.57672119140625,376.8009338378906,181.00999450683594,519.2000122070312,100.59767150878906,228.70050048828125,849.3687133789062,223.2705841064453,65.91465759277344,237.45126342773438,223.89999389648438,66.44023895263672,521.260009765625,66.44757843017578,150.32403564453125,265.3699951171875,101.26174926757812,69.31329345703125,47.45402908325195,161.6611785888672,167.36697387695312,393.18536376953125,195.11978149414062,156.11517333984375,616.1099853515625,222.53768920898438,71.6236801147461,226.5800018310547,2458.97998046875,102.1192398071289
2022-01-14,172.35679626464844,308.18646240234375,139.7864990234375,139.48049926757812,162.13800048828125,349.8699951171875,324.1300048828125,464.1900329589844,164.59872436523438,69.68418884277344,143.3534393310547,269.2371826171875,153.9764404296875,331.8999938964844,157.04544067382812,213.53453063964844,125.43902587890625,370.4578552246094,241.5002899169922,365.06597900390625,47.09356689453125,60.04882049560547,133.4764404296875,53.67771530151367,172.13026428222656,500.5490417480469,79.36785888671875,593.8002319335938,292.4808044433594,582.6084594726562,151.94000244140625,253.48423767089844,86.95938873291016,351.0622253417969,127.08634185791016,108.5199966430664,59.843177795410156,51.12343215942383,81.87604522705078,57.09327697753906,99.31730651855469,183.31764221191406,63.5259895324707,96.44511413574219,231.22999572753906,50.595619201660156,83.4243392944336,185.87911987304688,324.7695617675781,520.5999755859375,94.73614501953125,242.26718139648438,104.50277709960938,201.7938232421875,147.0548553466797,90.74571228027344,136.8800048828125,229.72508239746094,214.28335571289062,240.25682067871094,54.297218322753906,19.622417449951172,548.0873413085938,106.23431396484375,129.39297485351562,448.5260314941406,429.498291015625,167.29725646972656,365.34991455078125,373.5820617675781,247.81076049804688,375.978759765625,178.4199981689453,525.6900024414062,98.35779571533203,225.56478881835938,830.7870483398438,225.1787109375,65.08805084228516,239.05038452148438,225.9600067138672,66.89208221435547,531.02001953125,66.74895477294922,149.92160034179688,264.2010498046875,101.1548080444336,69.20722198486328,47.92564010620117,158.94955444335938,169.555419921875,398.96038818359375,193.86526489257812,165.86865234375,615.239990234375,218.17227172851562,70.21310424804688,234.05999755859375,2450.949951171875,102.81690979003906
2022-01-18,169.1002655029297,300.6854248046875,136.29049682617188,135.9980010986328,158.91749572753906,343.5033264160156,320.2900085449219,456.56396484375,163.87303161621094,70.85739135742188,140.84332275390625,258.854248046875,147.52053833007812,318.1499938964844,154.01873779296875,214.5690460205078,125.84756469726562,364.64422607421875,244.41864013671875,359.8843688964844,45.4716796875,59.56953048706055,134.3704071044922,52.85715866088867,170.48385620117188,485.7014465332031,79.5239028930664,589.108154296875,287.584716796875,564.4572143554688,152.27000427246094,252.27442932128906,84.83721923828125,346.0152587890625,125.50965881347656,106.91000366210938,58.25347137451172,51.26736068725586,79.95706939697266,55.7460823059082,97.7321548461914,178.6810302734375,63.48685073852539,91.69503784179688,226.05999755859375,49.12709426879883,84.1648941040039,176.195556640625,317.3872985839844,513.3400268554688,91.39415740966797,234.17092895507812,102.82041931152344,200.8656463623047,145.83419799804688,89.19282531738281,131.92999267578125,228.23171997070312,210.28614807128906,236.1072998046875,53.38088607788086,19.71626853942871,535.1810302734375,105.19691467285156,128.16854858398438,444.5084228515625,421.3426513671875,165.08184814453125,369.1934814453125,347.5546569824219,247.4251251220703,380.2877197265625,174.4600067138672,510.79998779296875,96.00987243652344,223.28695678710938,814.5355834960938,226.0934295654297,63.5029182434082,236.8885955810547,225.00999450683594,66.1750259399414,522.3400268554688,66.1170425415039,150.59886169433594,258.0296936035156,99.04498291015625,67.91507720947266,47.59550857543945,156.52389526367188,164.13357543945312,397.16064453125,192.6008758544922,151.32781982421875,611.219970703125,216.8025360107422,67.97394561767578,231.07000732421875,2384.2099609375,102.54780578613281
2022-01-19,165.5449676513672,301.3609924316406,135.65199279785156,135.1165008544922,156.2989959716797,331.8833312988281,314.75,458.0792541503906,163.36306762695312,70.886474609375,142.24659729003906,250.49989318847656,145.238525390625,319.5899963378906,159.19757080078125,213.5444793701172,125.39039611816406,359.0993957519531,242.42030334472656,352.9854431152344,45.648616790771484,59.66734313964844,132.8280792236328,52.30036163330078,171.70887756347656,487.78131103515625,79.28009033203125,592.3726806640625,286.21856689453125,550.9561157226562,150.11000061035156,251.0350799560547,82.68528747558594,341.5047607421875,124.9940185546875,105.37999725341797,57.443992614746094,51.33452606201172,81.27574920654297,54.64473342895508,97.50157928466797,174.7796173095703,63.320533752441406,93.37268829345703,226.27000427246094,49.273948669433594,83.94367980957031,169.9007568359375,318.4051818847656,516.5800170898438,90.74955749511719,235.59738159179688,101.77755737304688,199.0776824951172,144.00816345214844,88.16083526611328,128.27000427246094,225.76229858398438,207.47039794921875,232.43313598632812,52.26959991455078,19.694610595703125,542.6740112304688,105.4611587524414,126.85736083984375,444.7068176269531,420.1506042480469,160.33314514160156,369.9680480957031,340.61138916015625,246.20892333984375,372.3533020019531,173.5500030517578,515.8599853515625,95.16500091552734,221.6993865966797,808.1719970703125,219.07620239257812,62.47208023071289,235.72378540039062,217.0800018310547,66.40094757080078,521.2899780273438,66.42814636230469,150.7559051513672,255.8701629638672,99.33666229248047,66.6036376953125,47.24651336669922,156.06045532226562,160.7424774169922,397.1804504394531,189.53871154785156,142.1007537841797,618.1099853515625,220.5767059326172,67.57937622070312,230.83999633789062,2377.090087890625,100.28536224365234
2022-01-20,163.83206176757812,299.64227294921875,133.50650024414062,133.3074951171875,151.66749572753906,332.0899963378906,311.010009765625,458.5546569824219,162.05874633789062,71.04161071777344,139.55860900878906,241.3361053466797,144.00001525878906,316.55999755859375,160.05714416503906,213.2162322998047,124.94293975830078,362.3546447753906,240.5209197998047,343.0638732910156,44.970375061035156,59.42280578613281,130.6864776611328,52.79854965209961,170.46424865722656,480.4769287109375,78.7534408569336,587.17138671875,282.1600646972656,535.0811157226562,147.6199951171875,248.97935485839844,82.03079223632812,340.46160888671875,123.66523742675781,104.05999755859375,56.644256591796875,51.23857498168945,82.18111419677734,54.084224700927734,98.01074981689453,170.02537536621094,63.183555603027344,97.3717269897461,222.94000244140625,49.166255950927734,82.35675811767578,164.01966857910156,317.90118408203125,510.8500061035156,90.67021179199219,238.1354522705078,101.27312469482422,197.6414794921875,141.646240234375,86.84383392333984,121.88999938964844,223.4197540283203,205.68838500976562,221.76715087890625,50.72938919067383,19.50690460205078,541.9476318359375,103.84636688232422,126.12464904785156,449.1014099121094,415.2135314941406,159.86622619628906,367.8110046386719,341.3763427734375,243.18321228027344,363.5174865722656,173.27999877929688,508.25,94.03524017333984,217.2423095703125,809.199951171875,214.10484313964844,62.68602752685547,237.29330444335938,214.19000244140625,66.55811309814453,515.0,65.99066162109375,151.29576110839844,254.60218811035156,99.47278594970703,65.38862609863281,47.4728889465332,155.98158264160156,156.37547302246094,392.98760986328125,190.75369262695312,138.20730590820312,614.3800048828125,218.4876251220703,66.41539764404297,228.61000061035156,2433.639892578125,97.92324829101562
2022-01-21,161.74070739746094,294.1084289550781,130.0919952392578,130.35150146484375,142.64300537109375,314.6333312988281,305.2200012207031,456.74224853515625,161.68609619140625,69.97506713867188,138.5407257080078,233.5813751220703,141.4839630126953,303.1700134277344,160.66969299316406,204.84075927734375,123.44499206542969,353.47491455078125,240.45166015625,342.59283447265625,44.154518127441406,59.12936019897461,129.65496826171875,51.56772232055664,170.7386474609375,479.27276611328125,78.00247955322266,579.3545532226562,279.6571960449219,520.9254760742188,137.3800048828125,250.41539001464844,81.53495788574219,333.447509765625,124.77586364746094,101.62000274658203,55.27886962890625,51.0082893371582,81.28558349609375,52.7763671875,98.87538146972656,172.17213439941406,62.166046142578125,96.42560577392578,218.6300048828125,48.6865348815918,79.55799865722656,162.4730682373047,312.406494140625,499.9100036621094,88.458740234375,242.32620239257812,100.45217895507812,197.30929565429688,141.8645782470703,85.71356964111328,118.80999755859375,222.2680206298828,201.927490234375,222.8466339111328,50.72938919067383,19.210906982421875,525.9564208984375,103.34724426269531,124.70740509033203,438.0306091308594,414.17041015625,157.7005157470703,363.9576721191406,337.26727294921875,242.01644897460938,360.8429260253906,163.5399932861328,397.5,94.61485290527344,214.10659790039062,784.10791015625,211.5944366455078,61.528778076171875,233.20664978027344,205.44000244140625,67.14746856689453,507.739990234375,65.92261505126953,152.56195068359375,252.28421020507812,100.12420654296875,66.06363677978516,47.46345901489258,154.85748291015625,157.2528076171875,394.3720397949219,189.66712951660156,134.14500427246094,621.4000244140625,214.08277893066406,66.54363250732422,228.0800018310547,2345.860107421875,95.97972106933594
2022-01-24,160.95396423339844,294.4461975097656,130.3719940185547,130.8040008544922,144.54400634765625,310.0,303.7300109863281,457.8316650390625,159.82278442382812,70.57621765136719,138.5506134033203,233.5614013671875,141.35719299316406,308.7099914550781,159.36553955078125,200.78236389160156,123.7076187133789,347.8405456542969,237.8400115966797,357.02862548828125,43.79082107543945,58.65006637573242,129.83180236816406,50.3466682434082,169.86643981933594,486.52740478515625,76.88090515136719,574.8322143554688,276.07733154296875,529.0828247070312,137.4600067138672,249.4514617919922,81.73328399658203,336.7956237792969,122.7826919555664,106.6500015258789,55.49342727661133,50.816383361816406,80.61640930175781,52.43219757080078,96.6273422241211,174.81883239746094,61.25615692138672,95.66482543945312,223.02999877929688,49.01940155029297,79.84652709960938,167.5364990234375,312.446044921875,519.6599731445312,87.97281646728516,241.11619567871094,102.38090515136719,199.439208984375,144.89141845703125,86.60795593261719,116.52999877929688,220.6672821044922,201.28753662109375,230.1058349609375,50.63190841674805,19.01598358154297,532.0564575195312,101.98689270019531,124.19642639160156,445.9071350097656,415.1837158203125,157.88925170898438,366.0460510253906,336.75732421875,245.61563110351562,360.5953063964844,162.1699981689453,387.1499938964844,96.37334442138672,215.20114135742188,770.3038940429688,211.83164978027344,60.974464416503906,233.3744659423828,204.1999969482422,66.41077423095703,525.8400268554688,65.49486541748047,150.48109436035156,249.55018615722656,99.73529815673828,66.12149810791016,47.11445999145508,155.7548065185547,159.1455078125,398.5747375488281,193.50965881347656,138.3463592529297,621.47998046875,217.36424255371094,68.12191009521484,229.67999267578125,2349.6201171875,96.58769989013672
2022-01-25,159.12155151367188,286.61737060546875,126.7354965209961,126.93499755859375,139.98599243164062,306.1333312988281,307.19000244140625,452.4538269042969,164.39279174804688,72.65113067626953,135.53648376464844,223.08851623535156,142.89801025390625,300.1499938964844,157.6266326904297,200.9315643310547,128.96990966796875,337.2287292480469,236.8903045654297,352.28863525390625,44.65583038330078,58.51312255859375,130.7454071044922,51.32351303100586,167.91619873046875,475.0036315917969,77.49533081054688,566.7957763671875,270.4333190917969,521.8145141601562,136.50999450683594,246.56951904296875,80.39453887939453,332.7719421386719,122.23729705810547,105.66999816894531,54.72296142578125,50.75881576538086,73.90493774414062,52.69770431518555,98.12603759765625,170.5253143310547,61.10940170288086,96.60118103027344,215.38999938964844,48.62779235839844,83.78018951416016,162.98532104492188,309.9062194824219,502.7200012207031,87.7943115234375,240.15211486816406,101.97537994384766,197.2995147705078,144.3753662109375,88.76036834716797,111.12999725341797,219.6521759033203,199.17079162597656,227.78842163085938,49.71558380126953,19.117053985595703,513.4581298828125,101.94774627685547,131.2151336669922,435.66961669921875,396.8855895996094,171.97640991210938,379.6160888671875,334.95281982421875,247.72177124023438,364.7457580566406,158.1999969482422,366.4200134277344,95.30253601074219,213.86007690429688,781.7876586914062,211.81187438964844,62.34565734863281,231.71609497070312,204.10000610351562,65.79194641113281,495.0799865722656,65.37820434570312,151.1190948486328,246.92510986328125,99.48250579833984,66.38184356689453,47.189918518066406,154.4630584716797,153.5561065673828,398.69342041015625,191.2969970703125,132.08905029296875,603.1900024414062,211.55023193359375,67.7470703125,227.11000061035156,2329.02001953125,90.80699157714844
2022-01-26,159.0319061279297,294.78399658203125,129.24000549316406,129.23300170898438,138.87249755859375,312.4700012207031,309.260009765625,454.0285339355469,165.12831115722656,71.91424560546875,134.1529541015625,227.5654754638672,144.25357055664062,294.6300048828125,156.2532958984375,204.78109741210938,129.0671844482422,343.10205078125,235.30746459960938,350.6203308105469,45.11781692504883,58.29793167114258,131.86534118652344,51.78262710571289,166.14236450195312,481.123779296875,77.18323516845703,561.953857421875,266.015869140625,544.2642211914062,133.60000610351562,245.7531280517578,78.92686462402344,327.744873046875,119.06411743164062,104.22000122070312,53.962242126464844,48.95490646362305,71.48408508300781,53.23854446411133,97.3958969116211,174.80902099609375,60.894161224365234,97.70335388183594,211.0,47.443180084228516,83.73209381103516,164.51222229003906,305.30096435546875,500.80999755859375,89.26201629638672,240.8997802734375,103.7161865234375,194.42709350585938,142.89669799804688,87.45320129394531,110.70999908447266,217.21202087402344,197.5463104248047,225.8968963623047,50.388206481933594,17.507122039794922,504.9898986816406,101.86944580078125,129.441162109375,425.0155029296875,394.9087829589844,174.1719512939453,383.60662841796875,336.0610046386719,239.8806610107422,368.72784423828125,156.97999572753906,359.70001220703125,93.897705078125,194.71047973632812,778.7723388671875,211.79209899902344,62.96805191040039,231.00537109375,194.27000427246094,65.43833923339844,484.4200134277344,65.15459442138672,148.92042541503906,245.92459106445312,99.12275695800781,64.93540954589844,46.661712646484375,152.37046813964844,157.49923706054688,398.74285888671875,191.73162841796875,134.66148376464844,605.25,208.62356567382812,68.16136169433594,226.5800018310547,2370.6298828125,89.02294158935547
2022-01-27,158.5638427734375,297.8936767578125,129.12100219726562,129.0050048828125,139.6374969482422,276.3666687011719,307.6700134277344,457.1681213378906,167.2956085205078,72.8353500366211,134.2418975830078,219.29107666015625,141.708251953125,294.6400146484375,157.2215576171875,205.0596160888672,131.6739959716797,348.9455261230469,234.17970275878906,349.7861633300781,44.69514846801758,58.346839904785156,133.57469177246094,52.530677795410156,165.98556518554688,480.1783752441406,78.58763885498047,552.8092651367188,269.2068176269531,529.7959594726562,135.4199981689453,244.6613311767578,79.11528778076172,331.1922607421875,119.43101501464844,106.02999877929688,53.2697868347168,49.11802673339844,71.35615539550781,52.864871978759766,98.2317123413086,171.35853576660156,62.4791259765625,98.65922546386719,212.74000549316406,47.00262451171875,86.23271942138672,158.79861450195312,307.6925354003906,493.04998779296875,88.95459747314453,240.61448669433594,105.62512969970703,190.35292053222656,143.541748046875,87.748046875,102.5999984741211,218.63706970214844,197.5463104248047,223.74783325195312,46.839874267578125,17.413270950317383,514.6820678710938,100.97886657714844,127.76363372802734,432.3464050292969,392.4650573730469,170.77432250976562,381.48876953125,334.4429016113281,233.77980041503906,372.4127502441406,158.11000061035156,386.70001220703125,93.64227294921875,193.68496704101562,771.4200439453125,209.6968231201172,62.384559631347656,224.50025939941406,189.75,66.27325439453125,528.6900024414062,66.13648986816406,145.86781311035156,243.0221710205078,100.38671112060547,64.86790466308594,47.482322692871094,145.75123596191406,152.39288330078125,369.8282470703125,190.41786193847656,129.26828002929688,608.719970703125,209.086669921875,68.67430114746094,228.22000122070312,2359.64990234375,89.60102081298828
2022-01-28,169.62808227539062,306.2590637207031,133.2895050048828,133.3509979248047,143.97799682617188,282.1166687011719,312.8999938964844,461.5852966308594,168.47242736816406,72.990478515625,135.9021453857422,228.24497985839844,142.9760284423828,301.7099914550781,158.5751190185547,226.79405212402344,127.0439682006836,380.7809753417969,242.46978759765625,359.7077331542969,45.08832931518555,59.510841369628906,135.49034118652344,53.475582122802734,169.21963500976562,490.040283203125,78.89972686767578,571.0685424804688,280.3152770996094,547.1754150390625,138.6300048828125,251.8907928466797,79.80945587158203,340.6205749511719,124.29988098144531,108.6500015258789,54.23531723022461,50.75881576538086,71.3463134765625,53.28771209716797,99.4518051147461,174.94041442871094,63.506431579589844,99.98516082763672,222.1300048828125,48.6767463684082,85.80953216552734,164.32505798339844,311.2403564453125,518.1599731445312,88.17115783691406,241.9326934814453,108.07807922363281,193.69432067871094,144.80209350585938,88.780029296875,105.23999786376953,223.6540069580078,198.8656005859375,232.7203369140625,46.52793502807617,18.200185775756836,532.1957397460938,100.92992401123047,129.67254638671875,438.5563659667969,403.9286804199219,175.90052795410156,385.4793701171875,340.3074035644531,244.00392150878906,370.2632141113281,163.52000427246094,384.3599853515625,95.49901580810547,196.4952850341797,791.1764526367188,198.81515502929688,62.90969467163086,230.4427032470703,190.57000732421875,65.24188232421875,561.0800170898438,67.07949829101562,152.2086181640625,246.05337524414062,101.82567596435547,66.40113067626953,47.614376068115234,148.67994689941406,156.37547302246094,375.9691467285156,194.48757934570312,131.55270385742188,624.9199829101562,214.4966583251953,70.41038513183594,243.02000427246094,2412.93994140625,91.79369354248047
2022-01-31,174.05972290039062,308.9613952636719,135.69850158691406,135.30349731445312,149.57350158691406,312.239990234375,313.0199890136719,468.0328063964844,168.96278381347656,73.6498031616211,138.1652069091797,244.69383239746094,144.91671752929688,313.260009765625,158.5257110595703,224.97372436523438,127.74432373046875,384.6334533691406,242.7566680908203,360.1395568847656,45.35372543334961,59.6771240234375,134.4784698486328,51.86137390136719,170.05264282226562,502.6786804199219,79.46539306640625,580.3229370117188,284.9820861816406,572.3605346679688,142.97000122070312,255.19573974609375,80.48379516601562,351.28076171875,126.39219665527344,108.16999816894531,54.2938346862793,51.0754508972168,76.87689208984375,52.904205322265625,98.80813598632812,177.11126708984375,63.48685073852539,100.71195983886719,232.6300048828125,48.94108200073242,85.23246765136719,173.1417236328125,314.9364013671875,534.2999877929688,86.9712142944336,240.57513427734375,105.34818267822266,197.56333923339844,146.94570922851562,88.64244079589844,114.25,221.701904296875,201.31707763671875,235.05755615234375,47.590484619140625,18.4095516204834,552.5055541992188,101.2822494506836,128.7759552001953,437.4651794433594,412.4717712402344,178.64247131347656,381.5378112792969,347.8292541503906,248.68089294433594,372.84857177734375,171.94000244140625,427.1400146484375,96.58948516845703,203.2991943359375,805.6657104492188,199.2104949951172,63.32786560058594,227.49124145507812,200.24000549316406,65.84105682373047,585.780029296875,67.55584716796875,153.9263153076172,245.71658325195312,102.14651489257812,66.2275619506836,47.991668701171875,152.01426696777344,161.63955688476562,365.78375244140625,194.87281799316406,137.24388122558594,608.5900268554688,217.21641540527344,70.99237823486328,243.0500030517578,2456.1298828125,94.16577911376953
2022-02-01,173.89044189453125,306.75579833984375,137.8784942626953,137.6439971923828,151.19349670410156,310.4166564941406,313.9599914550781,463.9127502441406,167.58001708984375,78.37168884277344,139.25225830078125,246.21279907226562,147.40350341796875,319.0,157.82423400878906,231.1309814453125,131.10983276367188,390.2878112792969,245.61563110351562,361.8274841308594,46.14009475708008,59.23695755004883,134.5865478515625,52.23539733886719,168.89620971679688,505.9427490234375,79.89451599121094,593.3110961914062,286.47784423828125,579.042724609375,144.49000549316406,254.74325561523438,80.36479187011719,351.1218566894531,126.1343765258789,109.55000305175781,54.00124740600586,51.046669006347656,76.00104522705078,54.67423629760742,99.19241333007812,178.8874053955078,63.78036880493164,102.0968246459961,232.1199951171875,48.892127990722656,88.04084777832031,174.4913330078125,317.63433837890625,535.97998046875,89.31159973144531,242.70004272460938,105.11080169677734,225.3888702392578,147.0945587158203,89.17317962646484,116.77999877929688,223.20501708984375,202.1637725830078,236.04788208007812,47.71720886230469,17.629852294921875,558.078125,101.38011169433594,130.66558837890625,435.3918762207031,414.6969299316406,182.33810424804688,379.4591979980469,357.028076171875,247.3460235595703,374.3146057128906,175.8000030517578,457.1300048828125,97.02173614501953,202.69769287109375,808.612548828125,202.95632934570312,64.72822570800781,222.99984741210938,208.33999633789062,65.49726104736328,586.5399780273438,66.09760284423828,150.68722534179688,246.26141357421875,100.58116149902344,66.02506256103516,47.765289306640625,151.89553833007812,163.0196533203125,366.4561462402344,197.43121337890625,137.6709747314453,613.3599853515625,216.03392028808594,71.81110382080078,245.66000366210938,2465.639892578125,97.62422943115234
2022-02-02,175.1153564453125,311.4252624511719,148.0364990234375,148.0,150.6125030517578,301.88665771484375,319.6000061035156,475.173583984375,169.4335174560547,78.16807556152344,139.19296264648438,252.2487030029297,146.2235107421875,323.0,160.64993286132812,234.1748046875,131.71292114257812,394.9565734863281,248.13829040527344,366.76373291015625,46.09095001220703,59.84341049194336,136.17800903320312,53.01297378540039,171.9636688232422,519.4867553710938,79.98229217529297,603.1146240234375,293.59765625,589.505615234375,142.6199951171875,257.9793395996094,81.81262969970703,357.1324768066406,128.95057678222656,109.58000183105469,54.78146743774414,51.62238311767578,76.49308776855469,54.998741149902344,99.8168716430664,185.35060119628906,63.398807525634766,102.0673599243164,225.00999450683594,48.94108200073242,88.68523406982422,185.39642333984375,318.5039978027344,533.0900268554688,89.6091079711914,247.17605590820312,107.71211242675781,226.77622985839844,147.5808563232422,90.95211029052734,122.76000213623047,223.44903564453125,204.33958435058594,236.800537109375,48.26310729980469,17.71648597717285,559.5408325195312,101.16481018066406,132.3238525390625,440.6098327636719,419.27642822265625,182.9540557861328,379.7827453613281,356.04736328125,249.511474609375,370.94671630859375,132.57000732421875,429.4800109863281,96.00987243652344,205.00511169433594,805.2447509765625,202.5511016845703,64.40731811523438,227.05690002441406,207.52000427246094,66.69562530517578,581.1500244140625,66.894775390625,154.42691040039062,252.076171875,102.08818054199219,63.46969223022461,47.63323974609375,153.13232421875,166.5093536376953,366.85174560546875,204.9977569580078,139.806396484375,622.8499755859375,214.43753051757812,71.05155944824219,253.57000732421875,2440.97998046875,97.71393585205078
2022-02-03,172.18746948242188,299.2945251464844,142.65049743652344,143.08999633789062,138.8455047607422,297.0466613769531,315.2300109863281,484.0772399902344,169.4237060546875,77.25666809082031,139.33131408691406,239.31748962402344,145.01422119140625,237.75999450683594,162.1714630126953,230.3153076171875,130.5359649658203,388.3067932128906,242.18289184570312,358.0099792480469,45.63878631591797,60.26401901245117,138.25082397460938,52.540523529052734,171.86566162109375,520.02490234375,77.05645751953125,593.9299926757812,289.0904541015625,567.4465942382812,140.02999877929688,256.3662109375,81.25728607177734,343.3030090332031,129.02000427246094,120.77999877929688,53.835453033447266,51.612789154052734,74.56427001953125,54.49497985839844,99.73040771484375,173.262939453125,62.6845817565918,100.46641540527344,212.77000427246094,48.59842300415039,87.39645385742188,176.43199157714844,308.1372375488281,510.8299865722656,88.15132141113281,240.37838745117188,107.53407287597656,223.43482971191406,144.20664978027344,91.21747589111328,120.08000183105469,218.6761016845703,188.77413940429688,231.84884643554688,47.064083099365234,17.730924606323242,532.9619750976562,99.99040985107422,132.83482360839844,448.1788330078125,410.41546630859375,182.83482360839844,382.0967102050781,351.9481506347656,247.88986206054688,367.39056396484375,124.30000305175781,405.6000061035156,94.2513656616211,202.27369689941406,788.856201171875,198.25180053710938,63.464012145996094,214.75741577148438,206.38999938964844,66.73491668701172,560.8499755859375,67.32254028320312,153.55332946777344,248.40109252929688,102.50625610351562,63.05504608154297,47.55778121948242,150.42129516601562,159.71726989746094,369.6502380371094,204.8199462890625,135.58518981933594,620.6900024414062,210.1115264892578,68.86170959472656,243.75,2437.52001953125,97.99300384521484
2022-02-04,171.8983154296875,303.9541015625,143.01600646972656,143.29299926757812,157.63949584960938,307.7733459472656,314.989990234375,478.5310363769531,168.31553649902344,78.93405151367188,137.6908416748047,243.0249481201172,148.778564453125,237.08999633789062,159.5927734375,227.18197631835938,132.17010498046875,380.4723815917969,239.67015075683594,352.9657897949219,47.45726013183594,59.62821578979492,138.1722412109375,52.16649627685547,169.04322814941406,518.0316162109375,76.6175765991211,593.4208984375,286.81689453125,576.541748046875,142.02000427246094,255.79571533203125,81.42587280273438,345.2403259277344,128.62335205078125,120.94000244140625,53.78668975830078,51.152217864990234,74.80046081542969,55.64078903198242,99.51905059814453,169.14820861816406,63.58469009399414,102.25397491455078,219.22999572753906,48.29492950439453,88.35823822021484,176.7964630126953,294.4796142578125,513.5399780273438,91.13630676269531,238.45025634765625,107.30658721923828,219.6244354248047,144.28604125976562,91.41404724121094,123.5999984741211,216.79232788085938,188.53785705566406,226.85751342773438,47.15739822387695,17.38439178466797,541.3505859375,100.53846740722656,132.22743225097656,442.69305419921875,411.6472473144531,184.63299560546875,381.7339172363281,360.49969482421875,243.66770935058594,366.0037536621094,126.08000183105469,410.1700134277344,93.32791137695312,203.37808227539062,792.8211669921875,196.09722900390625,64.76759338378906,218.51832580566406,206.4499969482422,65.83123016357422,577.52001953125,66.77812194824219,150.65777587890625,248.5893096923828,101.3589859008789,61.61825180053711,47.34083557128906,151.62840270996094,158.7413330078125,365.6354064941406,204.0692138671875,134.6515655517578,622.9600219726562,210.91957092285156,68.24028015136719,241.9600067138672,2442.929931640625,98.68070983886719
