Date,AAPL,MSFT,GOOG,GOOGL,AMZN,TSLA,BRK-B,UNH,JNJ,XOM,WMT,NVDA,JPM,META,PG,V,CVX,MA,LLY,HD,BAC,KO,ABBV,PFE,PEP,COST,MRK,TMO,DHR,AVGO
2021-09-27,144.32054138183594,290.906982421875,141.50100708007812,141.07200622558594,170.2899932861328,263.78668212890625,279.7200012207031,400.07403564453125,157.9580535888672,56.28095245361328,140.0127410888672,216.426513671875,160.90127563476562,353.5799865722656,137.37680053710938,227.4757843017578,98.25421142578125,354.2442321777344,222.6245574951172,333.6661682128906,42.31911849975586,52.0352668762207,102.43862915039062,41.83231735229492,148.6636962890625,456.7601013183594,70.87376403808594,593.4315185546875,314.68450927734375,490.0653991699219
2021-09-28,140.88552856445312,280.37506103515625,136.1840057373047,135.8300018310547,165.79800415039062,259.1866760253906,276.7900085449219,393.50933837890625,157.60955810546875,56.869380950927734,138.29026794433594,206.82421875,160.0340576171875,340.6499938964844,136.3391571044922,223.47317504882812,98.62635040283203,348.69378662109375,217.90460205078125,326.2287902832031,42.22129440307617,51.0937614440918,102.07725524902344,41.323455810546875,147.03805541992188,443.6590881347656,70.83512115478516,575.24951171875,302.6847229003906,476.64044189453125
2021-09-29,141.79888916015625,280.8497314453125,134.52099609375,134.35350036621094,165.05599975585938,260.4366760253906,277.2900085449219,395.27642822265625,158.78091430664062,56.8314208984375,138.23121643066406,205.0056610107422,159.90878295898438,339.6099853515625,137.72592163085938,224.5828094482422,98.59771728515625,350.6896667480469,226.5185089111328,329.2878112792969,42.13324737548828,51.40435791015625,103.50371551513672,41.79391860961914,148.25486755371094,448.0624694824219,72.54513549804688,578.3929443359375,305.544677734375,475.1455383300781
2021-09-30,140.47848510742188,278.7928771972656,133.2655029296875,133.67599487304688,164.2519989013672,258.49334716796875,272.94000244140625,385.7303771972656,156.34140014648438,55.82538986206055,137.18788146972656,206.99407958984375,157.73104858398438,339.3900146484375,135.5730438232422,220.6891632080078,96.80381774902344,345.2185974121094,227.197021484375,320.8144226074219,41.526737213134766,50.92875671386719,102.5812759399414,41.294654846191406,146.41505432128906,445.6426086425781,72.56446075439453,570.1401977539062,303.3822326660156,470.728759765625
2021-10-01,141.62017822265625,285.8932189941406,136.46249389648438,136.54299926757812,164.16299438476562,258.40667724609375,275.7099914550781,387.398681640625,155.34429931640625,57.827964782714844,134.89453125,207.2538604736328,161.04583740234375,343.010009765625,135.3596954345703,228.3278350830078,99.55192565917969,357.630126953125,225.7613525390625,322.3781433105469,42.14303207397461,51.46260070800781,103.74144744873047,41.21784210205078,146.9407196044922,444.63104248046875,78.64128112792969,571.5272216796875,301.2696228027344,473.0779113769531
2021-10-04,138.13552856445312,279.9696350097656,133.76499938964844,133.6595001220703,159.48899841308594,260.510009765625,273.6400146484375,382.0482177734375,154.13421630859375,58.57774353027344,133.5952911376953,197.1619415283203,160.87237548828125,326.2300109863281,134.59356689453125,222.65084838867188,99.92405700683594,341.7633056640625,221.1004180908203,319.0650634765625,42.39738082885742,51.43347930908203,103.39910888671875,40.72818374633789,146.21063232421875,436.50860595703125,80.2836685180664,567.8150024414062,297.53265380859375,462.01177978515625
2021-10-05,140.09127807617188,285.5569763183594,136.177001953125,136.0229949951172,161.0500030517578,260.1966552734375,278.04998779296875,388.3858642578125,154.48272705078125,58.48283767700195,134.47128295898438,204.34617614746094,163.49945068359375,332.9599914550781,135.1172332763672,222.20501708984375,101.01184844970703,340.7802429199219,227.07901000976562,322.00677490234375,43.258235931396484,51.52083969116211,104.140869140625,40.63217544555664,147.07699584960938,442.55828857421875,78.83450317382812,570.6890869140625,298.4793395996094,471.2044372558594
2021-10-06,140.97488403320312,289.85870361328125,137.35400390625,137.56500244140625,163.10049438476562,260.9166564941406,280.2200012207031,389.1954040527344,154.8022003173828,57.410369873046875,135.45555114746094,206.83419799804688,163.84844970703125,333.6400146484375,136.92100524902344,224.41436767578125,100.12443542480469,346.22149658203125,224.05038452148438,322.8667907714844,43.277801513671875,52.13233184814453,103.9601821899414,40.34413528442383,150.84420776367188,445.6326904296875,77.92637634277344,574.4012451171875,299.55560302734375,474.4660339355469
2021-10-07,142.25555419921875,291.57940673828125,139.1855010986328,139.22500610351562,165.1215057373047,264.53668212890625,282.95001220703125,399.51141357421875,156.18649291992188,57.57170867919922,137.05007934570312,210.58120727539062,164.88571166992188,329.2200012207031,138.01683044433594,228.41700744628906,100.84009552001953,351.8485412597656,229.29148864746094,329.8253479003906,43.1604118347168,52.297340393066406,105.43418884277344,41.035423278808594,152.23622131347656,449.1335754394531,79.1629867553711,582.2947998046875,301.55859375,479.45550537109375
2021-10-08,141.86837768554688,291.57940673828125,140.05599975585938,139.78550720214844,164.43099975585938,261.8299865722656,284.1400146484375,403.2231750488281,155.7895965576172,59.01432418823242,137.46348571777344,208.1431427001953,165.01171875,330.04998779296875,137.44468688964844,228.1396026611328,103.10155487060547,352.89239501953125,230.03883361816406,326.7565612792969,43.37562561035156,52.5302848815918,105.72898864746094,40.75699234008789,151.88577270507812,448.1219787597656,77.89737701416016,582.703857421875,298.7284851074219,478.4168395996094
2021-10-11,141.7790069580078,290.96630859375,138.84750366210938,138.91400146484375,162.31500244140625,263.9800109863281,280.92999267578125,399.79766845703125,155.13133239746094,58.4258918762207,137.33551025390625,206.78424072265625,161.541259765625,325.45001220703125,138.01683044433594,223.02735900878906,102.22367858886719,345.1278991699219,229.77333068847656,329.3268737792969,42.82780838012695,52.63705825805664,104.93016815185547,40.382545471191406,152.0902099609375,445.98974609375,77.22109985351562,577.4548950195312,297.7020263671875,477.9217834472656
2021-10-12,140.4884033203125,289.6312561035156,136.71299743652344,136.44900512695312,162.3665008544922,268.5733337402344,278.6199951171875,398.070068359375,152.65309143066406,58.12218475341797,137.18788146972656,206.54444885253906,160.3004150390625,323.7699890136719,137.8131866455078,221.97714233398438,102.2427749633789,343.32843017578125,228.89816284179688,330.1380920410156,42.59302520751953,52.63705825805664,103.24695587158203,40.1809196472168,152.76187133789062,443.1830749511719,76.89262390136719,574.7105712890625,295.818603515625,471.06854248046875
2021-10-13,139.8927459716797,293.023193359375,137.89999389648438,137.58200073242188,164.21400451660156,270.3599853515625,277.8999938964844,398.3761291503906,154.11485290527344,57.960838317871094,136.1937713623047,209.22227478027344,156.07382202148438,324.5400085449219,138.13320922851562,220.40187072753906,102.85346221923828,340.3558349609375,232.4971466064453,330.607177734375,42.20172882080078,52.64676284790039,103.20891571044922,39.76806640625,153.79373168945312,441.6260070800781,76.2743148803711,572.365478515625,294.8320617675781,470.80645751953125
2021-10-14,142.72215270996094,299.39178466796875,141.41200256347656,141.1510009765625,164.9929962158203,272.7733459472656,281.6400146484375,414.9706115722656,154.99578857421875,58.84349060058594,137.670166015625,217.28582763671875,158.46824645996094,328.5299987792969,139.6945343017578,223.09666442871094,103.82674407958984,342.5728759765625,232.7429656982422,336.24627685546875,44.08974838256836,53.00589370727539,104.82592010498047,40.00809097290039,155.0299835205078,446.9418029785156,75.67533111572266,576.1476440429688,299.38616943359375,483.02777099609375
2021-10-15,143.7943572998047,300.8356018066406,141.6750030517578,141.3679962158203,170.4510040283203,281.010009765625,284.2099914550781,422.581787109375,156.1477813720703,59.40345001220703,138.33949279785156,218.44488525390625,161.51219177246094,324.760009765625,140.05335998535156,228.85293579101562,104.59010314941406,353.92633056640625,233.9131317138672,342.4620361328125,45.361473083496094,52.87971115112305,105.23016357421875,39.83527755737305,154.59193420410156,448.6575622558594,75.67533111572266,581.1770629882812,300.3328857421875,488.51226806640625
2021-10-18,145.4920196533203,303.8814392089844,142.9604949951172,142.7779998779297,172.33700561523438,290.03668212890625,282.5899963378906,419.1759948730469,155.00546264648438,59.37498092651367,139.45169067382812,222.04202270507812,161.4540252685547,335.3399963378906,138.03622436523438,228.5160675048828,104.54238891601562,356.3521423339844,234.99476623535156,346.9577331542969,45.273433685302734,52.35557556152344,103.40142059326172,39.672054290771484,153.89105224609375,458.1386413574219,74.53531646728516,586.805419921875,303.1231689453125,488.6190490722656
2021-10-19,147.68606567382812,304.81103515625,143.82200622558594,143.23699951171875,172.20750427246094,288.0899963378906,284.8299865722656,418.9390869140625,158.63568115234375,60.267120361328125,142.41436767578125,222.72145080566406,163.41221618652344,339.989990234375,136.40704345703125,231.3595428466797,106.58438873291016,359.9908142089844,238.26925659179688,349.8701171875,45.469085693359375,52.55940628051758,103.42066955566406,40.411346435546875,155.8477020263672,463.2262878417969,76.7960205078125,590.8668212890625,307.40826416015625,495.4432067871094
2021-10-20,148.1824493408203,304.0001220703125,142.4149932861328,141.7689971923828,170.7530059814453,288.6000061035156,287.489990234375,429.5117492675781,158.54855346679688,60.599300384521484,143.70376586914062,220.85296630859375,165.61273193359375,340.7799987792969,136.94039916992188,229.27896118164062,107.97753143310547,354.69183349609375,239.65574645996094,350.1047058105469,46.065818786621094,53.025306701660156,104.34467315673828,41.0930290222168,157.02554321289062,465.89410400390625,78.32247161865234,604.3388061523438,313.7262268066406,494.47247314453125
2021-10-21,148.40086364746094,307.31292724609375,142.78050231933594,141.88600158691406,171.75050354003906,298.0,286.82000732421875,436.60955810546875,158.18067932128906,59.49835968017578,144.5010223388672,226.7382354736328,164.31375122070312,341.8800048828125,135.9548797607422,228.10987854003906,106.62255096435547,354.1351013183594,237.14825439453125,356.3497619628906,45.81147384643555,52.7535285949707,104.68154907226562,41.150634765625,154.95211791992188,473.2926025390625,78.41907501220703,607.1428833007812,309.66033935546875,499.0931091308594
2021-10-22,147.6165771484375,305.7306823730469,138.625,137.56649780273438,166.77749633789062,303.2266540527344,289.239990234375,443.4013977050781,158.490478515625,59.90646743774414,146.0069580078125,227.0779571533203,166.52398681640625,324.6099853515625,137.4185333251953,229.09071350097656,107.6340103149414,356.580810546875,239.6852264404297,357.6886291503906,46.535377502441406,52.85059356689453,105.04729461669922,41.43867492675781,155.72113037109375,478.0133056640625,78.3997573852539,610.685546875,312.2912292480469,500.316162109375
2021-10-25,147.56692504882812,304.71209716796875,138.7729949951172,137.44700622558594,166.01849365234375,341.6199951171875,290.260009765625,443.72711181640625,158.83900451660156,61.07384490966797,147.69989013671875,231.4744415283203,165.70970153808594,328.69000244140625,137.43804931640625,231.71620178222656,108.63592529296875,358.7580261230469,240.9635467529297,362.8391418457031,46.47667694091797,52.63705825805664,104.4312973022461,41.429073333740234,154.9910430908203,486.0564270019531,78.8924789428711,606.4843139648438,305.0364990234375,506.7810974121094
