9.089272195354117614e-05 8.064045287822859830e-05 8.796777159771477822e-05 8.635348718808667150e-05 1.173982659563359911e-04 9.319015488313952416e-05 6.533545412657379924e-05 8.346513055926598216e-05 5.487742125675513577e-05 4.256200858524011372e-05 2.615380675110162158e-04 1.021972105827003227e-04 5.657171989761750866e-05 1.067311405564873392e-04 8.557611863912841020e-05 4.797743243412442286e-05 4.591659637921221459e-05 5.696444475010962338e-05 6.720979214111381158e-05 1.014840367375210989e-04 5.911255340237560725e-05 7.890727184987703644e-05 4.147066669848697973e-05 4.375791007289452105e-05 8.606602030612642176e-05 1.784669710478274153e-04 4.572986965025780770e-05 7.555864351080520042e-05 8.499567838686242715e-05 5.927323457772115266e-05
5.662952280836620628e-04 5.762024290760241110e-04 6.358854753748594728e-04 6.413699210306398084e-04 7.707571448244660657e-04 1.014112369111979436e-03 2.236071360942271850e-04 2.121326704790160245e-04 3.155603290346993426e-05 1.155460358792484871e-04 1.021972105827003227e-04 1.536417932480276579e-03 3.013317264039584741e-04 8.527124741927539012e-04 9.173315026599167721e-05 4.039818564565897645e-04 1.388166908033459435e-04 4.539546609157314966e-04 1.979921301676621284e-04 3.582058923854243484e-04 3.495062820436112554e-04 9.656923862744055107e-05 6.022413349038105310e-05 7.076569029532375462e-05 1.263131735542487397e-04 4.008557481930081286e-04 2.692621651161039066e-05 3.719544830390875936e-04 3.707618473554926807e-04 6.733328497720309641e-04
1.790494963305150984e-04 1.535328459113726937e-04 1.864301370795331246e-04 1.863712015518429594e-04 2.316995714105214168e-04 2.443163549295090790e-04 1.537396670038591135e-04 1.097656829711129631e-04 5.744995487176759140e-05 1.003263553956885740e-04 5.657171989761750866e-05 3.013317264039584741e-04 3.007021314950263156e-04 2.472970346929488183e-04 7.603643265999970738e-05 1.873069704464147545e-04 9.189176593502187355e-05 1.946927504928307217e-04 7.670964450415203350e-05 1.308127061725585058e-04 2.992187503144758814e-04 8.536773059146368083e-05 6.882150670895624447e-05 6.206932365638450797e-05 7.391288688686263543e-05 1.189413077396019746e-04 6.484975470058272390e-05 1.216725358923200856e-04 1.295478695372657431e-04 1.797165557699334775e-04
4.166285185652838629e-04 4.306825290085906704e-04 5.282349090861300890e-04 5.222539199363797607e-04 6.256485764374643006e-04 6.138825313216020058e-04 1.890385735365802500e-04 1.112111541240226836e-04 5.338184569307492501e-05 7.981458909995523736e-05 1.067311405564873392e-04 8.527124741927539012e-04 2.472970346929488183e-04 1.223518320781049988e-03 8.287200233931887199e-05 3.275976088398222007e-04 1.150123060832874348e-04 3.795089657690959065e-04 1.912993832117205746e-04 2.935766764802861585e-04 2.741348250129402222e-04 7.602458626816451100e-05 4.162946563511810697e-05 1.020191745931406044e-04 1.111105275860706004e-04 2.626634079912891387e-04 9.553989419586018743e-05 2.849032710779247891e-04 2.613146365134589775e-04 4.376356716313614410e-04
9.272677935981888840e-05 8.918466572947198856e-05 7.718521614241943330e-05 8.060175055884823668e-05 6.011123711806001726e-05 5.181135111469018141e-05 6.966721438662510659e-05 1.084925738770539276e-04 8.619632526494358645e-05 -2.458744174780717685e-06 8.557611863912841020e-05 9.173315026599167721e-05 7.603643265999970738e-05 8.287200233931887199e-05 1.778779667943549455e-04 8.854197861656073055e-05 -1.447630768027699133e-05 9.238050896147903426e-05 8.892882433906068910e-05 9.711053122410669256e-05 7.808870408589381061e-05 1.159500845595666372e-04 8.021889637875737674e-05 8.647620019142622451e-05 1.178704894841560425e-04 1.273261644546940647e-04 6.384104584506510396e-05 9.941440107480142960e-05 9.567356096987500718e-05 8.811943535789585312e-05
2.385675107045870402e-04 2.285705733555726705e-04 2.317961851295006115e-04 2.324539097558417106e-04 2.818710443304681145e-04 3.160265085585815988e-04 1.422889782671994696e-04 1.165645819386242597e-04 5.507189263510027093e-05 9.210420502156451545e-05 4.797743243412442286e-05 4.039818564565897645e-04 1.873069704464147545e-04 3.275976088398222007e-04 8.854197861656073055e-05 3.994872079238784919e-04 6.790669025880830564e-05 3.893121969395922405e-04 1.095773375511312501e-04 1.618932727751680163e-04 2.092545779886952615e-04 9.541825973389069957e-05 6.863260239599273732e-05 9.114210389222171884e-05 9.377019866222277230e-05 1.528668670318817659e-04 5.494956220956372615e-05 1.751025779961936095e-04 1.777679012674443905e-04 2.288654688025619814e-04
8.358020660058620359e-05 6.336357574074487039e-05 8.491818117336186493e-05 8.808048827606897472e-05 1.364662521888872497e-04 1.168076612016235314e-04 1.069561610270815857e-04 7.304168089396250374e-05 1.726008524380344132e-05 3.594585637403059013e-04 4.591659637921221459e-05 1.388166908033459435e-04 9.189176593502187355e-05 1.150123060832874348e-04 -1.447630768027699133e-05 6.790669025880830564e-05 3.754266923036292392e-04 7.709364192070245413e-05 4.814364908849067551e-05 3.068312111409895158e-05 1.274709030783054392e-04 3.354455683581072662e-05 2.460006275152235700e-05 3.679560670948472413e-05 2.380605613509840959e-05 6.618638744932722588e-05 5.500757288477327447e-05 5.282195224117110233e-05 3.746238538494331280e-05 9.241147384617768852e-05
2.600706318390308522e-04 2.561831522142499901e-04 2.653975521189801535e-04 2.655841063417350295e-04 3.184296693608579297e-04 3.515015113690990239e-04 1.464034335385082624e-04 1.300310984760849956e-04 5.631286719935709568e-05 1.060940045596233945e-04 5.696444475010962338e-05 4.539546609157314966e-04 1.946927504928307217e-04 3.795089657690959065e-04 9.238050896147903426e-05 3.893121969395922405e-04 7.709364192070245413e-05 4.551994873827479196e-04 1.204812739688219947e-04 1.708633871616541296e-04 2.162166153746486496e-04 1.024446728072483741e-04 6.983138556439795724e-05 7.808798798123457014e-05 1.025109667798427789e-04 1.633443820210611608e-04 5.782773826388260398e-05 1.826720991191680755e-04 1.826992947163728681e-04 2.606992113583164066e-04
1.313169112470610452e-04 1.314152552555006704e-04 1.331993995899560909e-04 1.350167825308249249e-04 1.352240911588569437e-04 1.199683143588557873e-04 9.032847389307637116e-05 1.331590387614616953e-04 1.058053004121839604e-04 4.304169365107819625e-05 6.720979214111381158e-05 1.979921301676621284e-04 7.670964450415203350e-05 1.912993832117205746e-04 8.892882433906068910e-05 1.095773375511312501e-04 4.814364908849067551e-05 1.204812739688219947e-04 3.177295532961456554e-04 1.077117552909995018e-04 6.722253512665524210e-05 8.574569659063960834e-05 1.162154092182249369e-04 1.653185751422036297e-04 9.409102290211533487e-05 1.294274303270198331e-04 1.291772011616316095e-04 1.575622458897785161e-04 1.511840373659954783e-04 1.273875890524860067e-04
1.995698047570727753e-04 2.005742558308686366e-04 2.049398707593385054e-04 2.028344353592600525e-04 2.710994656221263192e-04 2.599355538860984288e-04 1.009659615501573338e-04 1.099049253853443312e-04 6.429879972981684749e-05 1.914693467019552167e-05 1.014840367375210989e-04 3.582058923854243484e-04 1.308127061725585058e-04 2.935766764802861585e-04 9.711053122410669256e-05 1.618932727751680163e-04 3.068312111409895158e-05 1.708633871616541296e-04 1.077117552909995018e-04 3.338739290174437503e-04 1.241766969833245826e-04 8.636461187539880660e-05 5.072315042412960931e-05 6.867806125307740755e-05 1.010498863418241825e-04 2.270188810618499703e-04 4.654505769116089228e-05 1.558104558895889247e-04 1.632707051537413611e-04 2.086518748184603941e-04
1.952563321576657814e-04 1.776658872391573610e-04 2.095876970409893381e-04 2.093878287311391935e-04 2.707052237466556341e-04 2.939805095950707861e-04 1.680553436460239256e-04 1.277281633273407682e-04 5.362481133775845893e-05 1.273919136984696682e-04 5.911255340237560725e-05 3.495062820436112554e-04 2.992187503144758814e-04 2.741348250129402222e-04 7.808870408589381061e-05 2.092545779886952615e-04 1.274709030783054392e-04 2.162166153746486496e-04 6.722253512665524210e-05 1.241766969833245826e-04 3.679758178499415106e-04 8.830952527693213710e-05 6.688303910448165958e-05 5.216329690553932034e-05 7.336625117164122690e-05 1.184798220853250681e-04 6.244431776824795402e-05 1.322758079744092781e-04 1.393927125965755342e-04 1.978861925470824811e-04
9.986089514469161576e-05 9.086773776708819415e-05 8.524211737968886266e-05 8.687288806100725003e-05 9.579771619871650754e-05 7.477239505546779894e-05 8.803156200500711868e-05 1.007930965235407153e-04 7.156909480778098900e-05 4.143235784842986955e-05 7.890727184987703644e-05 9.656923862744055107e-05 8.536773059146368083e-05 7.602458626816451100e-05 1.159500845595666372e-04 9.541825973389069957e-05 3.354455683581072662e-05 1.024446728072483741e-04 8.574569659063960834e-05 8.636461187539880660e-05 8.830952527693213710e-05 1.440421218589097775e-04 6.807274800515782174e-05 5.790449431848037449e-05 1.161702435241738428e-04 1.225570446455649404e-04 5.817936755317240020e-05 8.153258012589837409e-05 8.191339007004814761e-05 9.052917302581212967e-05
4.990287926678760463e-05 6.172775185987585875e-05 6.269612709657616724e-05 6.471995554774509778e-05 4.724520072279480263e-05 2.269699531472382551e-05 6.258356049804694894e-05 1.102982487485065679e-04 7.471001759109513322e-05 3.885559668541241699e-05 4.147066669848697973e-05 6.022413349038105310e-05 6.882150670895624447e-05 4.162946563511810697e-05 8.021889637875737674e-05 6.863260239599273732e-05 2.460006275152235700e-05 6.983138556439795724e-05 1.162154092182249369e-04 5.072315042412960931e-05 6.688303910448165958e-05 6.807274800515782174e-05 1.717722219824427030e-04 1.143706422009904835e-04 6.765688394772212486e-05 6.878633357380230327e-05 8.302920653221654811e-05 7.816668613938288314e-05 8.748072564963149797e-05 6.609321904714899601e-05
6.860757032536709480e-05 7.252580408557916781e-05 6.554555385083937389e-05 6.717236994562950949e-05 7.684897773423520211e-05 7.899861454923864441e-06 7.984185089551399804e-05 1.016967921000340387e-04 9.029466278850145004e-05 2.172516177411013927e-05 4.375791007289452105e-05 7.076569029532375462e-05 6.206932365638450797e-05 1.020191745931406044e-04 8.647620019142622451e-05 9.114210389222171884e-05 3.679560670948472413e-05 7.808798798123457014e-05 1.653185751422036297e-04 6.867806125307740755e-05 5.216329690553932034e-05 5.790449431848037449e-05 1.143706422009904835e-04 3.866761278249468848e-04 7.823707874491482106e-05 8.676633837254710659e-05 6.922807499800297454e-05 1.357395892298426346e-04 1.422521271657184319e-04 8.251338446098557713e-05
1.164491105382692347e-04 9.967084095170063640e-05 9.826848831551785173e-05 1.002570586637493402e-04 1.095196359969669708e-04 7.871480510336066681e-05 7.718036858992354627e-05 9.930358488964757325e-05 7.279375040382332770e-05 2.894172351042290848e-05 8.606602030612642176e-05 1.263131735542487397e-04 7.391288688686263543e-05 1.111105275860706004e-04 1.178704894841560425e-04 9.377019866222277230e-05 2.380605613509840959e-05 1.025109667798427789e-04 9.409102290211533487e-05 1.010498863418241825e-04 7.336625117164122690e-05 1.161702435241738428e-04 6.765688394772212486e-05 7.823707874491482106e-05 1.355018883157132537e-04 1.301149788398189269e-04 4.852349522685146625e-05 9.161380832260715044e-05 9.479510896968602006e-05 1.039631003817055729e-04
2.340703110351001416e-04 2.343739575664044927e-04 2.268378517628992226e-04 2.270739490321090829e-04 2.890252802035508917e-04 3.469099665673238005e-04 1.112036772397815605e-04 1.456961142317339173e-04 7.270405460341637985e-05 5.269030057091961977e-05 1.784669710478274153e-04 4.008557481930081286e-04 1.189413077396019746e-04 2.626634079912891387e-04 1.273261644546940647e-04 1.528668670318817659e-04 6.618638744932722588e-05 1.633443820210611608e-04 1.294274303270198331e-04 2.270188810618499703e-04 1.184798220853250681e-04 1.225570446455649404e-04 6.878633357380230327e-05 8.676633837254710659e-05 1.301149788398189269e-04 3.658753933507873698e-04 3.663767642562242548e-05 1.836957024927303233e-04 1.863925374529972682e-04 2.483613378920630191e-04
5.610134540722277926e-05 4.835137857375556712e-05 5.123252337068344821e-05 5.059846593749921467e-05 3.988092722683517948e-05 1.716399088772590384e-05 5.786809663654537321e-05 7.921767027866672805e-05 7.284211685413436528e-05 6.673412215583182476e-05 4.572986965025780770e-05 2.692621651161039066e-05 6.484975470058272390e-05 9.553989419586018743e-05 6.384104584506510396e-05 5.494956220956372615e-05 5.500757288477327447e-05 5.782773826388260398e-05 1.291772011616316095e-04 4.654505769116089228e-05 6.244431776824795402e-05 5.817936755317240020e-05 8.302920653221654811e-05 6.922807499800297454e-05 4.852349522685146625e-05 3.663767642562242548e-05 2.527653901157272216e-04 1.016045311586313995e-04 8.353382105500363670e-05 2.740416412290011926e-05
1.998744142356812697e-04 2.194770542748661357e-04 2.169005999025393878e-04 2.212160746641790457e-04 2.389907445406042595e-04 3.046131258021666632e-04 1.045754407852962506e-04 1.540513384434400411e-04 6.306427035713401015e-05 4.630439925988840457e-05 7.555864351080520042e-05 3.719544830390875936e-04 1.216725358923200856e-04 2.849032710779247891e-04 9.941440107480142960e-05 1.751025779961936095e-04 5.282195224117110233e-05 1.826720991191680755e-04 1.575622458897785161e-04 1.558104558895889247e-04 1.322758079744092781e-04 8.153258012589837409e-05 7.816668613938288314e-05 1.357395892298426346e-04 9.161380832260715044e-05 1.836957024927303233e-04 1.016045311586313995e-04 3.402831886640211270e-04 3.151446493535832232e-04 2.153997864483882263e-04
2.056855879966685739e-04 2.291510979176345874e-04 2.229538968601549537e-04 2.282403403491886889e-04 2.461498410284221751e-04 2.944659703364597763e-04 1.092699856013536783e-04 1.546210610976863676e-04 6.577453670515232345e-05 2.776029740244656053e-05 8.499567838686242715e-05 3.707618473554926807e-04 1.295478695372657431e-04 2.613146365134589775e-04 9.567356096987500718e-05 1.777679012674443905e-04 3.746238538494331280e-05 1.826992947163728681e-04 1.511840373659954783e-04 1.632707051537413611e-04 1.393927125965755342e-04 8.191339007004814761e-05 8.748072564963149797e-05 1.422521271657184319e-04 9.479510896968602006e-05 1.863925374529972682e-04 8.353382105500363670e-05 3.151446493535832232e-04 3.772837484778620047e-04 2.030638400843875970e-04
3.222186760202647073e-04 3.164179967251597538e-04 3.397562661257115600e-04 3.431769358205889850e-04 4.009457221575235498e-04 5.193161482763715680e-04 1.379085665846938025e-04 1.450847744325032011e-04 4.393325442366751229e-05 8.450908622484453879e-05 5.927323457772115266e-05 6.733328497720309641e-04 1.797165557699334775e-04 4.376356716313614410e-04 8.811943535789585312e-05 2.288654688025619814e-04 9.241147384617768852e-05 2.606992113583164066e-04 1.273875890524860067e-04 2.086518748184603941e-04 1.978861925470824811e-04 9.052917302581212967e-05 6.609321904714899601e-05 8.251338446098557713e-05 1.039631003817055729e-04 2.483613378920630191e-04 2.740416412290011926e-05 2.153997864483882263e-04 2.030638400843875970e-04 4.921326355242356104e-04
