Date,AAPL,MSFT,GOOG,GOOGL,AMZN,TSLA,BRK-B,UNH,JNJ,XOM,WMT,NVDA,JPM,META,PG,V,CVX,MA,LLY,HD,BAC,KO,ABBV,PFE,PEP,COST,MRK,TMO,DHR,AVGO
2021-12-22,174.9161834716797,331.0371398925781,146.94900512695312,146.4149932861328,171.03700256347656,336.2900085449219,294.4100036621094,489.38580322265625,164.68698120117188,59.13508987426758,138.1553192138672,293.80047607421875,151.9053955078125,330.45001220703125,155.4606170654297,216.80715942382812,112.95931243896484,355.3977355957031,263.64013671875,388.26531982421875,43.52542495727539,56.90895462036133,127.09817504882812,58.17120361328125,166.57357788085938,546.016845703125,74.27692413330078,650.6046142578125,318.5693054199219,640.0809936523438
2021-12-23,175.5535430908203,332.5174560546875,147.1425018310547,146.91650390625,171.06849670410156,355.6666564941406,294.489990234375,490.623779296875,165.0008087158203,59.1641731262207,137.84896850585938,296.1988525390625,152.44825744628906,335.239990234375,156.22174072265625,215.4742431640625,113.23168182373047,358.4796142578125,270.1693115234375,389.6686706542969,43.66303634643555,56.94807815551758,128.09918212890625,57.35065460205078,166.3873748779297,546.712158203125,73.85755920410156,649.6063842773438,319.6754455566406,649.4594116210938
2021-12-27,179.5868682861328,340.22711181640625,148.06399536132812,147.906494140625,169.66949462890625,364.64666748046875,296.6700134277344,494.7042541503906,166.39337158203125,60.00771713256836,139.10401916503906,309.2400207519531,153.3207244873047,346.17999267578125,158.04644775390625,216.47889709472656,115.54669952392578,358.21124267578125,275.42230224609375,396.55780029296875,43.87929153442383,57.368682861328125,129.3696746826172,57.829307556152344,168.04360961914062,559.72509765625,74.67678833007812,661.0969848632812,326.2724609375,658.720703125
2021-12-28,178.5511474609375,339.0348815917969,146.447998046875,146.68699645996094,170.66099548339844,362.8233337402344,298.2900085449219,498.1112060546875,167.06027221679688,59.81380081176758,141.10025024414062,303.0141906738281,153.78604125976562,346.2200012207031,158.89535522460938,216.89666748046875,115.32296752929688,358.6784973144531,273.46356201171875,398.6480712890625,43.93826675415039,57.59366226196289,129.3504180908203,56.6668586730957,168.9158172607422,560.8873901367188,74.91085052490234,654.2785034179688,322.3162536621094,653.5625
2021-12-29,178.64077758789062,339.7303771972656,146.50450134277344,146.65499877929688,169.2010040283203,362.0633239746094,299.4599914550781,500.7258605957031,168.23707580566406,59.29022216796875,141.03109741210938,299.8064270019531,153.70848083496094,342.94000244140625,160.21266174316406,217.0160369873047,114.72962188720703,359.185546875,275.4322204589844,403.1819763183594,43.86946105957031,57.66212844848633,130.2840576171875,56.24681854248047,169.51364135742188,563.99658203125,75.0473861694336,661.6160278320312,325.65673828125,657.0892333984375
2021-12-30,177.46563720703125,337.1174011230469,146.00250244140625,146.20050048828125,168.64450073242188,356.7799987792969,299.9800109863281,499.5868835449219,168.98239135742188,58.9411735534668,141.4856719970703,295.6592102050781,153.63095092773438,344.3599853515625,158.8270721435547,216.71762084960938,114.22382354736328,358.88726806640625,274.2747802734375,402.29876708984375,43.77116775512695,57.49584197998047,130.8326873779297,57.04783248901367,169.21961975097656,560.1621704101562,75.23269653320312,664.3314819335938,327.5414123535156,649.7329711914062
2021-12-31,176.83824157714844,334.13690185546875,144.67950439453125,144.8520050048828,166.7169952392578,352.260009765625,299.0,497.31890869140625,167.766357421875,59.32900619506836,142.98779296875,293.9103698730469,153.50491333007812,336.3500061035156,159.61744689941406,215.56375122070312,114.14601135253906,357.2270202636719,273.255859375,407.2742919921875,43.73184585571289,57.916446685791016,130.32254028320312,57.68278121948242,170.2388458251953,563.927001953125,74.74505615234375,666.1184692382812,328.0799255371094,650.0552978515625
2022-01-03,181.25991821289062,332.57708740234375,145.07449340820312,144.9915008544922,170.4044952392578,399.9266662597656,300.7900085449219,497.4575500488281,168.22727966308594,61.6075325012207,142.9482421875,301.0055847167969,156.7523956298828,338.5400085449219,158.9539031982422,220.2587890625,116.00386047363281,368.7892761230469,268.8139953613281,401.02301025390625,45.39304733276367,58.00448226928711,130.341796875,55.338356018066406,169.52342224121094,562.9436645507812,74.96937561035156,643.8359985351562,314.86737060546875,648.0136108398438
2022-01-04,178.95945739746094,326.8743591308594,144.41650390625,144.39950561523438,167.52200317382812,383.1966552734375,308.5299987792969,486.1867980957031,167.7761688232422,63.924842834472656,140.3294219970703,292.70123291015625,162.69485473632812,336.5299987792969,159.51010131835938,221.28334045410156,118.11460876464844,373.2033996582031,263.9468078613281,405.1446838378906,47.172203063964844,58.97285461425781,130.09153747558594,53.26743698120117,169.7684326171875,560.4800415039062,75.10590362548828,616.9612426757812,306.3913879394531,655.438232421875
2022-01-05,174.19915771484375,314.3263244628906,137.65350341796875,137.77499389648438,164.35699462890625,362.7066650390625,309.9200134277344,484.9884338378906,168.89413452148438,64.71990203857422,142.22683715820312,275.8526916503906,159.72044372558594,324.1700134277344,160.232177734375,218.8363494873047,118.88304138183594,371.7220458984375,257.8529052734375,399.6490783691406,46.376007080078125,59.46193313598633,130.77493286132812,54.34196853637695,170.34664916992188,546.26513671875,76.92967224121094,617.4803466796875,304.43695068359375,628.1624755859375
