Date,AAPL,MSFT,GOOG,GOOGL,AMZN,TSLA,BRK-B,UNH,JNJ,XOM,WMT,NVDA,JPM,META,PG,V,CVX,MA,LLY,HD,BAC,KO,ABBV,PFE,PEP,COST,MRK,TMO,DHR,AVGO
2021-09-27,143.9014892578125,289.5471496582031,141.50100708007812,141.07200622558594,170.2899932861328,263.78668212890625,279.7200012207031,395.80426025390625,155.65565490722656,55.370704650878906,138.3917999267578,216.31202697753906,157.39678955078125,353.5799865722656,135.67071533203125,226.58937072753906,96.44876098632812,353.1163024902344,221.3308868408203,326.92169189453125,41.471092224121094,50.88795852661133,100.54901885986328,41.008033752441406,145.732421875,455.0173034667969,69.45709991455078,592.3423461914062,313.677001953125,479.98004150390625
2021-09-28,140.4764404296875,279.06451416015625,136.1840057373047,135.8300018310547,165.79800415039062,259.1866760253906,276.7900085449219,389.30963134765625,155.31222534179688,55.94961929321289,136.6892852783203,206.7147979736328,156.5484619140625,340.6499938964844,134.6459503173828,222.6023406982422,96.8140640258789,347.58355712890625,216.6383514404297,319.63458251953125,41.37522888183594,49.96720504760742,100.19430541992188,40.50919723510742,144.13880920410156,441.96630859375,69.41922760009766,574.193603515625,301.7156066894531,466.8313903808594
2021-09-29,141.38714599609375,279.5370178222656,134.52099609375,134.35350036621094,165.05599975585938,260.4366760253906,277.2900085449219,391.05780029296875,156.46649169921875,55.91227722167969,136.63092041015625,204.897216796875,156.4259033203125,339.6099853515625,136.0155029296875,223.70765686035156,96.78595733642578,349.5729675292969,225.2022247314453,322.63177490234375,41.2889518737793,50.270965576171875,101.5944595336914,40.97038650512695,145.3316192626953,446.3528747558594,71.09505462646484,577.3312377929688,304.56646728515625,465.36724853515625
2021-09-30,140.07058715820312,277.48968505859375,133.2655029296875,133.67599487304688,164.2519989013672,258.49334716796875,272.94000244140625,381.6136474609375,154.0625457763672,54.922508239746094,135.5996551513672,206.88458251953125,154.2956085205078,339.3900146484375,133.88937377929688,219.8291778564453,95.02501678466797,344.1193542480469,225.8767852783203,314.3297119140625,40.69458770751953,49.805843353271484,100.68902587890625,40.480960845947266,143.52810668945312,443.9422607421875,71.11399841308594,569.0936889648438,302.41094970703125,461.0413818359375
2021-10-01,141.20896911621094,284.5568542480469,136.46249389648438,136.54299926757812,164.16299438476562,258.40667724609375,275.7099914550781,383.2641906738281,153.0800018310547,56.892704010009766,133.33285522460938,207.14422607421875,157.53819274902344,343.010009765625,133.67864990234375,227.43807983398438,97.72262573242188,356.4913635253906,224.44947814941406,315.8617858886719,41.29853820800781,50.32791519165039,101.82780456542969,40.40566635131836,144.04339599609375,442.93450927734375,77.06936645507812,570.4782104492188,300.3050537109375,463.3421936035156
2021-10-04,137.73443603515625,278.66094970703125,133.76499938964844,133.6595001220703,159.48899841308594,260.510009765625,273.6400146484375,377.97076416015625,151.88755798339844,57.6303596496582,132.04864501953125,197.0576934814453,157.36849975585938,326.2300109863281,132.92205810546875,221.78323364257812,98.08792114257812,340.675048828125,219.8155975341797,312.61566162109375,41.547786712646484,50.2994384765625,101.4917984008789,39.925655364990234,143.3277130126953,434.84307861328125,78.67890930175781,566.7727661132812,296.5800476074219,452.50372314453125
2021-10-05,139.6844940185547,284.2221984863281,136.177001953125,136.0229949951172,161.0500030517578,260.1966552734375,278.04998779296875,384.2408142089844,152.23095703125,57.5369758605957,132.91455078125,204.23809814453125,159.93838500976562,332.9599914550781,133.43922424316406,221.33912658691406,99.15572357177734,339.6951599121094,225.75946044921875,315.49798583984375,42.391395568847656,50.384864807128906,102.21986389160156,39.8315315246582,144.17697143554688,440.86968994140625,77.25870513916016,569.6414794921875,297.5237121582031,461.50726318359375
2021-10-06,140.56553649902344,288.50384521484375,137.35400390625,137.56500244140625,163.10049438476562,260.9166564941406,280.2200012207031,385.04168701171875,152.5457763671875,56.48186111450195,133.88739013671875,206.7247772216797,160.27976989746094,333.6400146484375,135.22059631347656,223.5398712158203,98.28462219238281,345.1190490722656,222.7484588623047,316.3406066894531,42.41056823730469,50.98287582397461,102.04251098632812,39.54917526245117,147.8699188232422,443.93231201171875,76.36872100830078,573.346923828125,298.5965881347656,464.70172119140625
2021-10-07,141.8424835205078,290.21649169921875,139.1855010986328,139.22500610351562,165.1215057373047,264.53668212890625,282.95001220703125,395.24761962890625,153.90989685058594,56.640586853027344,135.4634552001953,210.4698028564453,161.29441833496094,329.2200012207031,136.3028106689453,227.52691650390625,98.98712921142578,350.7281799316406,227.95907592773438,323.158447265625,42.295536041259766,51.144248962402344,103.48931884765625,40.226844787597656,149.23448181152344,447.4198913574219,77.58062744140625,581.2259521484375,300.5931091308594,469.5885314941406
2021-10-08,141.45643615722656,290.21649169921875,140.05599975585938,139.78550720214844,164.43099975585938,261.8299865722656,284.1400146484375,398.9197082519531,153.51878356933594,58.059871673583984,135.87208557128906,208.0330352783203,161.41769409179688,330.04998779296875,135.7377471923828,227.2505645751953,101.20703887939453,351.7687683105469,228.7021026611328,320.15167236328125,42.506431579589844,51.37206268310547,103.7786865234375,39.95389175415039,148.8909454345703,446.41217041015625,76.34032440185547,581.6343383789062,297.7720031738281,468.57122802734375
