initial_stock_price,volatility,option_price,probability
100,0.500000,17.737033,0.000400
100,0.500000,31.187814,0.000400
100,0.500000,10.206490,0.000400
100,0.500000,31.093090,0.000400
100,0.500000,9.685510,0.000400
100,0.500000,34.218976,0.000400
100,0.500000,10.111767,0.000400
100,0.500000,45.254300,0.000400
100,0.500000,15.084767,0.000400
100,0.500000,16.174090,0.000400
100,0.500000,10.632748,0.000400
100,0.500000,13.142929,0.000400
100,0.500000,19.963043,0.000400
100,0.500000,13.474462,0.000400
100,0.500000,13.616548,0.000400
100,0.500000,13.805995,0.000400
100,0.500000,30.477386,0.000400
100,0.500000,14.042805,0.000400
100,0.500000,74.997576,0.000400
100,0.500000,74.855490,0.000400
100,0.500000,14.184890,0.000400
100,0.500000,15.416300,0.000400
100,0.500000,43.123014,0.000400
100,0.500000,19.442062,0.000400
100,0.500000,30.666833,0.000400
100,0.500000,18.873719,0.000400
100,0.500000,71.066538,0.000400
100,0.500000,14.847957,0.000400
100,0.500000,32.135052,0.000400
100,0.500000,71.682243,0.000400
100,0.500000,20.152490,0.000400
100,0.500000,12.858757,0.000400
100,0.500000,41.323262,0.000400
100,0.500000,11.674710,0.000400
100,0.500000,57.805205,0.000400
100,0.500000,85.275109,0.000400
100,0.500000,11.011643,0.000400
100,0.500000,16.079367,0.000400
100,0.500000,11.153729,0.000400
100,0.500000,11.295814,0.000400
100,0.500000,15.984643,0.000400
100,0.500000,11.485262,0.000400
100,0.500000,21.147090,0.000400
100,0.500000,12.621948,0.000400
100,0.500000,71.492795,0.000400
100,0.500000,11.911519,0.000400
100,0.500000,59.415509,0.000400
100,0.500000,43.691357,0.000400
100,0.500000,33.129652,0.000400
100,0.500000,59.794405,0.000400
100,0.500000,20.768195,0.000400
100,0.500000,15.653110,0.000400
100,0.500000,20.578748,0.000400
100,0.500000,17.168690,0.000400
100,0.500000,51.837605,0.000400
100,0.500000,38.670995,0.000400
100,0.500000,0.970919,0.000400
100,0.500000,2.675948,0.000400
100,0.500000,24.178252,0.000400
100,0.500000,1.160367,0.000400
100,0.500000,27.067329,0.000400
100,0.500000,1.302452,0.000400
100,0.500000,4.286252,0.000400
100,0.500000,40.233938,0.000400
100,0.500000,5.943919,0.000400
100,0.500000,27.019967,0.000400
100,0.500000,5.896557,0.000400
100,0.500000,37.013329,0.000400
100,0.500000,1.776071,0.000400
100,0.500000,0.876195,0.000400
100,0.500000,5.565024,0.000400
100,0.500000,50.890367,0.000400
100,0.500000,4.428338,0.000400
100,0.500000,36.871243,0.000400
100,0.500000,5.280852,0.000400
100,0.500000,5.186129,0.000400
100,0.500000,54.205700,0.000400
100,0.500000,5.044043,0.000400
100,0.500000,4.523062,0.000400
100,0.500000,4.949319,0.000400
100,0.500000,2.154967,0.000400
100,0.500000,2.297052,0.000400
100,0.500000,2.723310,0.000400
100,0.500000,27.304138,0.000400
100,0.500000,0.828833,0.000400
100,0.500000,7.601586,0.000400
100,0.500000,52.121776,0.000400
100,0.500000,28.346100,0.000400
100,0.500000,3.575824,0.000400
100,0.500000,36.208176,0.000400
100,0.500000,8.312014,0.000400
100,0.500000,3.623186,0.000400
100,0.500000,23.231014,0.000400
100,0.500000,0.260490,0.000400
100,0.500000,8.122567,0.000400
100,0.500000,28.251376,0.000400
100,0.500000,25.835919,0.000400
100,0.500000,6.796433,0.000400
100,0.500000,2.818033,0.000400
100,0.500000,29.388062,0.000400
100,0.500000,3.007481,0.000400
100,0.500000,0.639386,0.000400
100,0.500000,4.002081,0.000400
100,0.500000,6.843795,0.000400
100,0.500000,0.734110,0.000400
100,0.500000,40.565471,0.000400
100,0.500000,23.799357,0.000400
100,0.500000,35.213576,0.000400
100,0.500000,47.906567,0.000400
100,0.500000,23.609909,0.000400
100,0.500000,51.269262,0.000300
100,0.500000,50.985090,0.000300
100,0.500000,63.772805,0.000300
100,0.500000,63.725443,0.000300
100,0.500000,63.678081,0.000300
100,0.500000,26.356900,0.000300
100,0.500000,45.443748,0.000300
100,0.500000,51.174538,0.000300
100,0.500000,26.593709,0.000300
100,0.500000,26.546348,0.000300
100,0.500000,51.032452,0.000300
100,0.500000,50.843005,0.000300
100,0.500000,56.763243,0.000300
100,0.500000,28.204014,0.000300
100,0.500000,64.956852,0.000300
100,0.500000,17.216052,0.000300
100,0.500000,49.280062,0.000300
100,0.500000,17.310776,0.000300
100,0.500000,27.635671,0.000300
100,0.500000,17.452862,0.000300
100,0.500000,27.919843,0.000300
100,0.500000,65.951452,0.000300
100,0.500000,27.493586,0.000300
100,0.500000,31.045729,0.000300
100,0.500000,17.689671,0.000300
100,0.500000,49.564233,0.000300
100,0.500000,65.193662,0.000300
100,0.500000,48.806443,0.000300
100,0.500000,50.700919,0.000300
100,0.500000,64.530595,0.000300
100,0.500000,50.037852,0.000300
100,0.500000,18.210652,0.000300
100,0.500000,27.162052,0.000300
100,0.500000,30.808919,0.000300
100,0.500000,18.494824,0.000300
100,0.500000,18.731633,0.000300
100,0.500000,28.061929,0.000300
100,0.500000,18.778995,0.000300
100,0.500000,64.246424,0.000300
100,0.500000,48.616995,0.000300
100,0.500000,26.735795,0.000300
100,0.500000,26.925243,0.000300
100,0.500000,28.440824,0.000300
100,0.500000,61.499433,0.000300
100,0.500000,46.533071,0.000300
100,0.500000,59.083976,0.000300
100,0.500000,58.184100,0.000300
100,0.500000,47.290862,0.000300
100,0.500000,55.058214,0.000300
100,0.500000,47.196138,0.000300
100,0.500000,21.857519,0.000300
100,0.500000,55.389748,0.000300
100,0.500000,24.225614,0.000300
100,0.500000,47.101414,0.000300
100,0.500000,21.999605,0.000300
100,0.500000,57.521033,0.000300
100,0.500000,24.036167,0.000300
100,0.500000,23.941443,0.000300
100,0.500000,22.094329,0.000300
100,0.500000,23.846719,0.000300
100,0.500000,60.883728,0.000300
100,0.500000,29.340700,0.000300
100,0.500000,56.952690,0.000300
100,0.500000,22.567948,0.000300
100,0.500000,55.910728,0.000300
100,0.500000,46.627795,0.000300
100,0.500000,29.577509,0.000300
100,0.500000,29.435424,0.000300
100,0.500000,23.373100,0.000300
100,0.500000,56.289624,0.000300
100,0.500000,22.804757,0.000300
100,0.500000,23.183652,0.000300
100,0.500000,22.852119,0.000300
100,0.500000,29.482786,0.000300
100,0.500000,17.121329,0.000300
100,0.500000,21.431262,0.000300
100,0.500000,54.631957,0.000300
100,0.500000,21.383900,0.000300
100,0.500000,21.289176,0.000300
100,0.500000,25.883281,0.000300
100,0.500000,19.915681,0.000300
100,0.500000,25.788557,0.000300
100,0.500000,52.216500,0.000300
100,0.500000,20.057767,0.000300
100,0.500000,20.105129,0.000300
100,0.500000,48.474909,0.000300
100,0.500000,22.946843,0.000300
100,0.500000,30.240576,0.000300
100,0.500000,20.389300,0.000300
100,0.500000,60.410109,0.000300
100,0.500000,25.599109,0.000300
100,0.500000,28.488186,0.000300
100,0.500000,60.362748,0.000300
100,0.500000,48.332824,0.000300
100,0.500000,25.409662,0.000300
100,0.500000,20.673471,0.000300
100,0.500000,28.630271,0.000300
100,0.500000,25.314938,0.000300
100,0.500000,25.125490,0.000300
100,0.500000,25.030767,0.000300
100,0.500000,60.125938,0.000300
100,0.500000,54.063614,0.000300
100,0.500000,47.622395,0.000300
100,0.500000,24.651871,0.000300
100,0.500000,46.248900,0.000300
100,0.500000,24.604509,0.000300
100,0.500000,24.509786,0.000300
100,0.500000,59.226062,0.000300
100,0.500000,29.530148,0.000300
100,0.500000,42.886205,0.000300
100,0.500000,66.803967,0.000300
100,0.500000,10.964281,0.000300
100,0.500000,34.976767,0.000300
100,0.500000,35.118852,0.000300
100,0.500000,97.731290,0.000300
100,0.500000,7.127967,0.000300
100,0.500000,40.518109,0.000300
100,0.500000,6.891157,0.000300
100,0.500000,6.749071,0.000300
100,0.500000,6.654348,0.000300
100,0.500000,6.606986,0.000300
100,0.500000,40.328662,0.000300
100,0.500000,6.417538,0.000300
100,0.500000,6.370176,0.000300
100,0.500000,6.322814,0.000300
100,0.500000,6.228090,0.000300
100,0.500000,40.091852,0.000300
100,0.500000,5.470300,0.000300
100,0.500000,39.476148,0.000300
100,0.500000,5.328214,0.000300
100,0.500000,5.091405,0.000300
100,0.500000,7.791033,0.000300
100,0.500000,40.660195,0.000300
100,0.500000,7.980481,0.000300
100,0.500000,9.922319,0.000300
100,0.500000,33.697995,0.000300
100,0.500000,10.680110,0.000300
100,0.500000,42.128414,0.000300
100,0.500000,10.443300,0.000300
100,0.500000,33.934805,0.000300
100,0.500000,41.607433,0.000300
100,0.500000,10.064405,0.000300
100,0.500000,10.017043,0.000300
100,0.500000,90.058662,0.000300
100,0.500000,34.834681,0.000300
100,0.500000,9.827595,0.000300
100,0.500000,9.496062,0.000300
100,0.500000,34.361062,0.000300
100,0.500000,8.690910,0.000300
100,0.500000,34.597871,0.000300
100,0.500000,41.039090,0.000300
100,0.500000,40.991729,0.000300
100,0.500000,34.739957,0.000300
100,0.500000,4.996681,0.000300
100,0.500000,35.734557,0.000300
100,0.500000,4.807233,0.000300
100,0.500000,1.113005,0.000300
100,0.500000,2.202329,0.000300
100,0.500000,2.107605,0.000300
100,0.500000,36.918605,0.000300
100,0.500000,36.965967,0.000300
100,0.500000,1.539262,0.000300
100,0.500000,1.349814,0.000300
100,0.500000,1.255090,0.000300
100,0.500000,1.207729,0.000300
100,0.500000,37.060690,0.000300
100,0.500000,2.391776,0.000300
100,0.500000,1.018281,0.000300
100,0.500000,38.055290,0.000300
100,0.500000,0.781471,0.000300
100,0.500000,0.592024,0.000300
100,0.500000,0.544662,0.000300
100,0.500000,38.007929,0.000300
100,0.500000,37.344862,0.000300
100,0.500000,0.071043,0.000300
100,0.500000,2.249690,0.000300
100,0.500000,2.533862,0.000300
100,0.500000,108.435081,0.000300
100,0.500000,3.717910,0.000300
100,0.500000,39.097252,0.000300
100,0.500000,109.477043,0.000300
100,0.500000,39.002529,0.000300
100,0.500000,35.924005,0.000300
100,0.500000,4.333614,0.000300
100,0.500000,38.907805,0.000300
100,0.500000,4.191529,0.000300
100,0.500000,3.812633,0.000300
100,0.500000,36.113452,0.000300
100,0.500000,2.581224,0.000300
100,0.500000,3.528462,0.000300
100,0.500000,3.481100,0.000300
100,0.500000,3.339014,0.000300
100,0.500000,38.623633,0.000300
100,0.500000,3.149567,0.000300
100,0.500000,36.350262,0.000300
100,0.500000,3.054843,0.000300
100,0.500000,2.770671,0.000300
100,0.500000,33.555909,0.000300
100,0.500000,9.732871,0.000300
100,0.500000,33.508548,0.000300
100,0.500000,15.368938,0.000300
100,0.500000,70.166662,0.000300
100,0.500000,72.629481,0.000300
100,0.500000,14.753233,0.000300
100,0.500000,72.676843,0.000300
100,0.500000,14.658510,0.000300
100,0.500000,14.611148,0.000300
100,0.500000,73.245186,0.000300
100,0.500000,73.292548,0.000300
100,0.500000,14.469062,0.000300
100,0.500000,14.374338,0.000300
100,0.500000,14.279614,0.000300
100,0.500000,75.755367,0.000300
100,0.500000,42.933567,0.000300
100,0.500000,32.466586,0.000300
100,0.500000,32.513948,0.000300
100,0.500000,42.791481,0.000300
100,0.500000,42.744119,0.000300
100,0.500000,15.274214,0.000300
100,0.500000,15.511024,0.000300
100,0.500000,13.285014,0.000300
100,0.500000,15.605748,0.000300
100,0.500000,44.638595,0.000300
100,0.500000,16.931881,0.000300
100,0.500000,16.884519,0.000300
100,0.500000,44.543871,0.000300
100,0.500000,16.789795,0.000300
100,0.500000,16.742433,0.000300
100,0.500000,44.401786,0.000300
100,0.500000,31.424624,0.000300
100,0.500000,16.505624,0.000300
100,0.500000,68.508995,0.000300
100,0.500000,16.363538,0.000300
100,0.500000,44.164976,0.000300
100,0.500000,68.793167,0.000300
100,0.500000,16.032005,0.000300
100,0.500000,68.887890,0.000300
100,0.500000,69.266786,0.000300
100,0.500000,69.314148,0.000300
100,0.500000,42.696757,0.000300
100,0.500000,32.229776,0.000300
100,0.500000,48.995890,0.000300
100,0.500000,77.886652,0.000300
100,0.500000,12.716671,0.000300
100,0.500000,33.366462,0.000300
100,0.500000,33.413824,0.000300
100,0.500000,42.270500,0.000300
100,0.500000,11.816795,0.000300
100,0.500000,12.479862,0.000300
100,0.500000,83.096462,0.000300
100,0.500000,32.987567,0.000300
100,0.500000,12.906119,0.000300
100,0.500000,11.390538,0.000300
100,0.500000,42.412586,0.000300
100,0.500000,11.248452,0.000300
100,0.500000,13.048205,0.000300
100,0.500000,13.190290,0.000300
100,0.500000,80.444195,0.000300
100,0.500000,42.223138,0.000300
100,0.500000,13.095567,0.000300
100,0.500000,11.201090,0.000300
100,0.500000,33.319100,0.000300
100,0.500000,38.434186,0.000200
100,0.500000,38.292100,0.000200
100,0.500000,38.339462,0.000200
100,0.500000,41.417986,0.000200
100,0.500000,44.733319,0.000200
100,0.500000,41.370624,0.000200
100,0.500000,44.070252,0.000200
100,0.500000,45.159576,0.000200
100,0.500000,48.522271,0.000200
100,0.500000,38.244738,0.000200
100,0.500000,44.875405,0.000200
100,0.500000,44.307062,0.000200
100,0.500000,44.354424,0.000200
100,0.500000,48.759081,0.000200
100,0.500000,41.560071,0.000200
100,0.500000,46.296262,0.000200
100,0.500000,41.938967,0.000200
100,0.500000,44.780681,0.000200
100,0.500000,46.390986,0.000200
100,0.500000,37.960567,0.000200
100,0.500000,46.485709,0.000200
100,0.500000,37.865843,0.000200
100,0.500000,43.833443,0.000200
100,0.500000,47.006690,0.000200
100,0.500000,43.549271,0.000200
100,0.500000,47.338224,0.000200
100,0.500000,47.811843,0.000200
100,0.500000,42.175776,0.000200
100,0.500000,47.669757,0.000200
100,0.500000,39.381424,0.000200
100,0.500000,43.028290,0.000200
100,0.500000,45.680557,0.000200
100,0.500000,39.618233,0.000200
100,0.500000,38.481548,0.000200
100,0.500000,42.649395,0.000200
100,0.500000,45.775281,0.000200
100,0.500000,46.817243,0.000200
100,0.500000,45.870005,0.000200
100,0.500000,40.423386,0.000200
100,0.500000,46.864605,0.000200
100,0.500000,42.602033,0.000200
100,0.500000,47.859205,0.000200
100,0.500000,39.286700,0.000200
100,0.500000,45.491109,0.000200
100,0.500000,43.359824,0.000200
100,0.500000,48.048652,0.000200
100,0.500000,45.917367,0.000200
100,0.500000,40.707557,0.000200
100,0.500000,48.143376,0.000200
100,0.500000,42.459948,0.000200
100,0.500000,40.944367,0.000200
100,0.500000,38.860443,0.000200
100,0.500000,38.718357,0.000200
100,0.500000,45.349024,0.000200
100,0.500000,46.106814,0.000200
100,0.500000,43.501909,0.000200
100,0.500000,41.181176,0.000200
100,0.500000,41.133814,0.000200
100,0.500000,65.051576,0.000200
100,0.500000,49.043252,0.000200
100,0.500000,97.162947,0.000200
100,0.500000,88.543081,0.000200
100,0.500000,89.348233,0.000200
100,0.500000,89.395595,0.000200
100,0.500000,89.916576,0.000200
100,0.500000,90.342833,0.000200
100,0.500000,90.484919,0.000200
100,0.500000,91.005900,0.000200
100,0.500000,91.716328,0.000200
100,0.500000,92.616205,0.000200
100,0.500000,92.663567,0.000200
100,0.500000,93.137186,0.000200
100,0.500000,93.184547,0.000200
100,0.500000,93.279271,0.000200
100,0.500000,93.752890,0.000200
100,0.500000,93.800252,0.000200
100,0.500000,94.226509,0.000200
100,0.500000,94.700128,0.000200
100,0.500000,96.499881,0.000200
100,0.500000,96.594605,0.000200
100,0.500000,88.353633,0.000200
100,0.500000,87.548481,0.000200
100,0.500000,86.459157,0.000200
100,0.500000,81.201986,0.000200
100,0.500000,77.507757,0.000200
100,0.500000,78.076100,0.000200
100,0.500000,78.265548,0.000200
100,0.500000,78.454995,0.000200
100,0.500000,79.070700,0.000200
100,0.500000,79.165424,0.000200
100,0.500000,80.349471,0.000200
100,0.500000,80.965176,0.000200
100,0.500000,81.675605,0.000200
100,0.500000,86.411795,0.000200
100,0.500000,81.770328,0.000200
100,0.500000,82.101862,0.000200
100,0.500000,82.954376,0.000200
100,0.500000,83.191186,0.000200
100,0.500000,84.848852,0.000200
100,0.500000,84.896214,0.000200
100,0.500000,85.796090,0.000200
100,0.500000,85.890814,0.000200
100,0.500000,96.784052,0.000200
100,0.500000,97.257671,0.000200
100,0.500000,49.327424,0.000200
100,0.500000,97.352395,0.000200
100,0.500000,121.412243,0.000200
100,0.500000,124.538128,0.000200
100,0.500000,126.811500,0.000200
100,0.500000,128.421805,0.000200
100,0.500000,128.800700,0.000200
100,0.500000,130.979347,0.000200
100,0.500000,131.737138,0.000200
100,0.500000,141.351605,0.000200
100,0.500000,142.583014,0.000200
100,0.500000,143.293443,0.000200
100,0.500000,145.708900,0.000200
100,0.500000,145.756262,0.000200
100,0.500000,149.450490,0.000200
100,0.500000,158.354528,0.000200
100,0.500000,186.061243,0.000200
100,0.500000,190.276452,0.000200
100,0.500000,192.265652,0.000200
100,0.500000,200.885519,0.000200
100,0.500000,210.215814,0.000200
100,0.500000,118.949424,0.000200
100,0.500000,117.054947,0.000200
100,0.500000,115.492005,0.000200
100,0.500000,104.456681,0.000200
100,0.500000,97.636567,0.000200
100,0.500000,98.536443,0.000200
100,0.500000,98.583805,0.000200
100,0.500000,100.525643,0.000200
100,0.500000,100.762452,0.000200
100,0.500000,101.614967,0.000200
100,0.500000,103.746252,0.000200
100,0.500000,104.409319,0.000200
100,0.500000,104.788214,0.000200
100,0.500000,115.349919,0.000200
100,0.500000,104.882938,0.000200
100,0.500000,105.309195,0.000200
100,0.500000,105.688090,0.000200
100,0.500000,106.587967,0.000200
100,0.500000,109.192871,0.000200
100,0.500000,109.524405,0.000200
100,0.500000,114.876300,0.000200
100,0.500000,115.018386,0.000200
100,0.500000,77.318309,0.000200
100,0.500000,76.323709,0.000200
100,0.500000,76.134262,0.000200
100,0.500000,76.086900,0.000200
100,0.500000,55.200300,0.000200
100,0.500000,55.437109,0.000200
100,0.500000,55.579195,0.000200
100,0.500000,55.721281,0.000200
100,0.500000,55.768643,0.000200
100,0.500000,55.816005,0.000200
100,0.500000,55.863367,0.000200
100,0.500000,56.052814,0.000200
100,0.500000,56.431709,0.000200
100,0.500000,56.573795,0.000200
100,0.500000,56.857967,0.000200
100,0.500000,56.905328,0.000200
100,0.500000,57.331586,0.000200
100,0.500000,57.378948,0.000200
100,0.500000,57.473671,0.000200
100,0.500000,57.899928,0.000200
100,0.500000,58.468271,0.000200
100,0.500000,58.657719,0.000200
100,0.500000,59.178700,0.000200
100,0.500000,54.868767,0.000200
100,0.500000,54.584595,0.000200
100,0.500000,54.442509,0.000200
100,0.500000,52.405948,0.000200
100,0.500000,49.753681,0.000200
100,0.500000,50.085214,0.000200
100,0.500000,50.274662,0.000200
100,0.500000,50.558833,0.000200
100,0.500000,50.606195,0.000200
100,0.500000,50.795643,0.000200
100,0.500000,51.363986,0.000200
100,0.500000,52.169138,0.000200
100,0.500000,52.500671,0.000200
100,0.500000,54.395148,0.000200
100,0.500000,53.163738,0.000200
100,0.500000,53.211100,0.000200
100,0.500000,53.258462,0.000200
100,0.500000,53.447909,0.000200
100,0.500000,53.684719,0.000200
100,0.500000,53.732081,0.000200
100,0.500000,53.826805,0.000200
100,0.500000,54.016252,0.000200
100,0.500000,59.368148,0.000200
100,0.500000,59.841767,0.000200
100,0.500000,60.173300,0.000200
100,0.500000,69.977214,0.000200
100,0.500000,67.893290,0.000200
100,0.500000,68.130100,0.000200
100,0.500000,68.224824,0.000200
100,0.500000,68.556357,0.000200
100,0.500000,68.651081,0.000200
100,0.500000,69.456233,0.000200
100,0.500000,69.693043,0.000200
100,0.500000,69.740405,0.000200
100,0.500000,70.545557,0.000200
100,0.500000,67.419671,0.000200
100,0.500000,71.776967,0.000200
100,0.500000,73.766167,0.000200
100,0.500000,74.287148,0.000200
100,0.500000,74.523957,0.000200
100,0.500000,75.044938,0.000200
100,0.500000,75.802728,0.000200
100,0.500000,75.944814,0.000200
100,0.500000,76.039538,0.000200
100,0.500000,67.751205,0.000200
100,0.500000,67.372309,0.000200
100,0.500000,60.552195,0.000200
100,0.500000,63.535995,0.000200
100,0.500000,60.694281,0.000200
100,0.500000,61.120538,0.000200
100,0.500000,61.878328,0.000200
100,0.500000,61.925690,0.000200
100,0.500000,62.399309,0.000200
100,0.500000,62.872928,0.000200
100,0.500000,63.015014,0.000200
100,0.500000,63.441271,0.000200
100,0.500000,64.104338,0.000200
100,0.500000,67.182862,0.000200
100,0.500000,64.483233,0.000200
100,0.500000,64.814767,0.000200
100,0.500000,65.241024,0.000200
100,0.500000,65.525195,0.000200
100,0.500000,65.619919,0.000200
100,0.500000,66.140900,0.000200
100,0.500000,66.188262,0.000200
100,0.500000,66.709243,0.000200
100,0.500000,37.723757,0.000200
100,0.500000,50.369386,0.000200
100,0.500000,10.253852,0.000200
100,0.500000,26.404262,0.000200
100,0.500000,14.090167,0.000200
100,0.500000,27.540948,0.000200
100,0.500000,14.137529,0.000200
100,0.500000,27.446224,0.000200
100,0.500000,27.351500,0.000200
100,0.500000,14.232252,0.000200
100,0.500000,27.209414,0.000200
100,0.500000,14.326976,0.000200
100,0.500000,26.877881,0.000200
100,0.500000,1.065643,0.000200
100,0.500000,26.830519,0.000200
100,0.500000,6.464900,0.000200
100,0.500000,26.688433,0.000200
100,0.500000,26.451624,0.000200
100,0.500000,26.214814,0.000200
100,0.500000,27.730395,0.000200
100,0.500000,14.516424,0.000200
100,0.500000,26.120090,0.000200
100,0.500000,1.444538,0.000200
100,0.500000,1.633986,0.000200
100,0.500000,14.563786,0.000200
100,0.500000,1.823433,0.000200
100,0.500000,1.870795,0.000200
100,0.500000,25.646471,0.000200
100,0.500000,14.942681,0.000200
100,0.500000,14.990043,0.000200
100,0.500000,15.037405,0.000200
100,0.500000,1.918157,0.000200
100,0.500000,5.801833,0.000200
100,0.500000,25.551748,0.000200
100,0.500000,6.559624,0.000200
100,0.500000,6.985881,0.000200
100,0.500000,5.707110,0.000200
100,0.500000,7.222690,0.000200
100,0.500000,8.027843,0.000200
100,0.500000,30.193214,0.000200
100,0.500000,7.933119,0.000200
100,0.500000,30.145852,0.000200
100,0.500000,12.337776,0.000200
100,0.500000,30.098490,0.000200
100,0.500000,7.554224,0.000200
100,0.500000,7.506862,0.000200
100,0.500000,7.412138,0.000200
100,0.500000,12.669310,0.000200
100,0.500000,7.270052,0.000200
100,0.500000,12.764033,0.000200
100,0.500000,29.293338,0.000200
100,0.500000,12.953481,0.000200
100,0.500000,7.033243,0.000200
100,0.500000,27.872481,0.000200
100,0.500000,29.009167,0.000200
100,0.500000,13.332376,0.000200
100,0.500000,28.819719,0.000200
100,0.500000,28.772357,0.000200
100,0.500000,28.724995,0.000200
100,0.500000,0.923557,0.000200
100,0.500000,13.379738,0.000200
100,0.500000,28.677633,0.000200
100,0.500000,28.582909,0.000200
100,0.500000,28.535548,0.000200
100,0.500000,13.663910,0.000200
100,0.500000,13.711271,0.000200
100,0.500000,28.156652,0.000200
100,0.500000,27.967205,0.000200
100,0.500000,25.457024,0.000200
100,0.500000,25.362300,0.000200
100,0.500000,30.524748,0.000200
100,0.500000,20.531386,0.000200
100,0.500000,17.263414,0.000200
100,0.500000,21.715433,0.000200
100,0.500000,17.500224,0.000200
100,0.500000,21.668071,0.000200
100,0.500000,17.594948,0.000200
100,0.500000,21.620709,0.000200
100,0.500000,17.642309,0.000200
100,0.500000,17.784395,0.000200
100,0.500000,17.831757,0.000200
100,0.500000,21.478624,0.000200
100,0.500000,21.241814,0.000200
100,0.500000,21.052367,0.000200
100,0.500000,18.115929,0.000200
100,0.500000,20.626109,0.000200
100,0.500000,20.436662,0.000200
100,0.500000,4.475700,0.000200
100,0.500000,20.341938,0.000200
100,0.500000,18.163290,0.000200
100,0.500000,20.199852,0.000200
100,0.500000,3.386376,0.000200
100,0.500000,18.826357,0.000200
100,0.500000,18.921081,0.000200
100,0.500000,19.110529,0.000200
100,0.500000,19.726233,0.000200
100,0.500000,19.299976,0.000200
100,0.500000,19.678871,0.000200
100,0.500000,4.380976,0.000200
100,0.500000,4.096805,0.000200
100,0.500000,19.489424,0.000200
100,0.500000,19.584148,0.000200
100,0.500000,17.073967,0.000200
100,0.500000,17.026605,0.000200
100,0.500000,15.226852,0.000200
100,0.500000,23.988805,0.000200
100,0.500000,15.463662,0.000200
100,0.500000,15.700471,0.000200
100,0.500000,24.793957,0.000200
100,0.500000,24.699233,0.000200
100,0.500000,24.557148,0.000200
100,0.500000,15.842557,0.000200
100,0.500000,24.415062,0.000200
100,0.500000,15.889919,0.000200
100,0.500000,16.221452,0.000200
100,0.500000,24.367700,0.000200
100,0.500000,16.268814,0.000200
100,0.500000,2.439138,0.000200
100,0.500000,16.410900,0.000200
100,0.500000,24.130890,0.000200
100,0.500000,23.704633,0.000200
100,0.500000,22.046967,0.000200
100,0.500000,23.562548,0.000200
100,0.500000,23.515186,0.000200
100,0.500000,2.486500,0.000200
100,0.500000,23.420462,0.000200
100,0.500000,23.088929,0.000200
100,0.500000,16.695071,0.000200
100,0.500000,22.899481,0.000200
100,0.500000,22.710033,0.000200
100,0.500000,22.662671,0.000200
100,0.500000,22.425862,0.000200
100,0.500000,16.837157,0.000200
100,0.500000,22.283776,0.000200
100,0.500000,4.617786,0.000200
100,0.500000,22.141690,0.000200
100,0.500000,8.075205,0.000200
100,0.500000,3.859995,0.000200
100,0.500000,10.869557,0.000200
100,0.500000,35.308300,0.000200
100,0.500000,35.829281,0.000200
100,0.500000,31.945605,0.000200
100,0.500000,31.850881,0.000200
100,0.500000,33.840081,0.000200
100,0.500000,9.353976,0.000200
100,0.500000,31.803519,0.000200
100,0.500000,11.059005,0.000200
100,0.500000,33.887443,0.000200
100,0.500000,10.916919,0.000200
100,0.500000,35.876643,0.000200
100,0.500000,35.971367,0.000200
100,0.500000,10.538024,0.000200
100,0.500000,8.880357,0.000200
100,0.500000,33.082290,0.000200
100,0.500000,31.614071,0.000200
100,0.500000,0.213129,0.000200
100,0.500000,36.066090,0.000200
100,0.500000,32.087690,0.000200
100,0.500000,11.579986,0.000200
100,0.500000,32.182414,0.000200
100,0.500000,9.306614,0.000200
100,0.500000,8.596186,0.000200
100,0.500000,8.785633,0.000200
100,0.500000,35.497748,0.000200
100,0.500000,32.750757,0.000200
100,0.500000,35.639833,0.000200
100,0.500000,8.548824,0.000200
100,0.500000,32.561309,0.000200
100,0.500000,35.450386,0.000200
100,0.500000,8.454100,0.000200
100,0.500000,0.355214,0.000200
100,0.500000,35.403024,0.000200
100,0.500000,34.408424,0.000200
100,0.500000,32.324500,0.000200
100,0.500000,33.745357,0.000200
100,0.500000,11.343176,0.000200
100,0.500000,9.117167,0.000200
100,0.500000,31.519348,0.000200
100,0.500000,32.940205,0.000200
100,0.500000,36.160814,0.000200
100,0.500000,34.882043,0.000200
100,0.500000,31.140452,0.000200
100,0.500000,10.822195,0.000200
100,0.500000,33.982167,0.000200
100,0.500000,12.100967,0.000200
100,0.500000,34.171614,0.000200
100,0.500000,12.148329,0.000200
100,0.500000,0.165767,0.000200
100,0.500000,34.787319,0.000200
100,0.500000,10.774833,0.000200
100,0.500000,34.692595,0.000200
100,0.500000,37.297500,0.000200
100,0.500000,34.645233,0.000200
100,0.500000,30.619471,0.000200
100,0.500000,37.392224,0.000200
100,0.500000,10.301214,0.000200
100,0.500000,34.550509,0.000200
100,0.500000,37.439586,0.000200
100,0.500000,31.235176,0.000200
100,0.500000,10.159129,0.000200
100,0.500000,31.377262,0.000200
100,0.500000,35.024129,0.000200
100,0.500000,34.929405,0.000200
100,0.500000,36.302900,0.000200
100,0.500000,36.444986,0.000200
100,0.500000,37.486948,0.000200
100,0.500000,35.071490,0.000200
100,0.500000,10.348576,0.000200
100,0.500000,35.260938,0.000200
100,0.500000,36.492348,0.000200
100,0.500000,10.727471,0.000200
100,0.500000,10.395938,0.000200
100,0.500000,91.384795,0.000100
100,0.500000,91.479519,0.000100
